"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007160","cell-matrix adhesion","16/225","241/18986",0.0663900414937759,5.60213923467035,7.87397661787492,3.13720555913147e-08,8.74139548976178e-06,7.27711605295186e-06,"3675/1308/2017/3655/55612/10232/3694/6385/6237/3691/4088/29984/3728/302/6714/6281",16
"GO:0032956","regulation of actin cytoskeleton organization","19/225","352/18986",0.0539772727272727,4.55472222222222,7.37212216532169,4.41529517599574e-08,1.12773997620225e-05,9.38831184790674e-06,"55971/822/25791/2017/4233/6385/7408/85415/50853/29766/389/50848/2150/382/4088/54961/29984/4070/6281",19
"GO:0032970","regulation of actin filament-based process","20/225","395/18986",0.0506329113924051,4.27251758087201,7.19776608669251,5.52439648865125e-08,1.25225557273681e-05,1.04248905583035e-05,"55971/822/25791/2017/4233/6385/7408/85415/50853/29766/389/50848/2150/382/4088/54961/29984/3728/4070/6281",20
"GO:0098773","skin epidermis development","12/225","132/18986",0.0909090909090909,7.67111111111111,8.42271210530033,5.7199275753068e-08,1.25225557273681e-05,1.04248905583035e-05,"1001/64834/55612/79152/4233/94234/5970/2810/5339/11187/3868/1364",12
"GO:0031589","cell-substrate adhesion","19/225","361/18986",0.0526315789473684,4.44116959064327,7.2290312930866,6.57565192446813e-08,1.31562025919504e-05,1.09523946365202e-05,"3675/1308/2017/3655/201294/55612/10232/3694/6385/6237/81/3691/4088/29984/3728/302/4070/6714/6281",19
"GO:1990778","protein localization to cell periphery","19/225","362/18986",0.0524861878453039,4.42890116635973,7.21342198531436,6.86783822092027e-08,1.31562025919504e-05,1.09523946365202e-05,"3675/23555/3875/8673/3958/64114/2064/1969/55625/25921/50848/51304/382/783/598/3728/2810/11187/6281",19
"GO:0038127","ERBB signaling pathway","12/225","136/18986",0.0882352941176471,7.44549019607843,8.26110794813209,7.97435158093481e-08,1.38485707438915e-05,1.15287835436398e-05,"64285/5329/9961/9052/5663/5753/2064/5899/84985/7039/222584/6714",12
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","13/225","164/18986",0.0792682926829268,6.68883468834688,8.01273761095859,8.13292898499339e-08,1.38485707438915e-05,1.15287835436398e-05,"1495/2950/2017/3655/3958/64114/8915/6934/598/5499/5970/6714/51703",13
"GO:0061436","establishment of skin barrier","7/225","34/18986",0.205882352941176,17.3728104575163,10.4641447092283,1.22539775487809e-07,1.97676006247439e-05,1.64563111236814e-05,"64834/79152/4233/2810/5339/3868/1364",7
"GO:1902903","regulation of supramolecular fiber organization","19/225","400/18986",0.0475,4.00815555555556,6.65895205190118,3.22360645158514e-07,4.94017688705423e-05,4.11264317823284e-05,"55971/822/5663/2017/4233/6385/7408/3949/85415/50853/29766/389/50848/2150/382/4088/54961/4070/6281",19
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","10/225","102/18986",0.0980392156862745,8.27276688453159,8.0653148405906,3.6808409414518e-07,5.37227499311893e-05,4.47236012134294e-05,"1495/2950/2017/3655/3958/64114/6934/598/5970/6714",10
"GO:0045785","positive regulation of cell adhesion","21/225","499/18986",0.0420841683366733,3.55115564462258,6.32444726645053,5.57486406646698e-07,7.76679925623696e-05,6.46577535747176e-05,"3675/5329/1947/3655/201294/55612/6385/1948/6237/2064/8915/50848/4088/2525/5970/29984/3728/2810/11187/6714/6281",21
"GO:1903076","regulation of protein localization to plasma membrane","10/225","117/18986",0.0854700854700855,7.21215574548908,7.38124111402308,1.32055771575287e-06,0.000175968401924481,0.000146491768271638,"3675/8673/3958/64114/1969/55625/25921/382/598/2810",10
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","8/225","68/18986",0.117647058823529,9.92732026143791,8.07619002496834,1.37789286988174e-06,0.000175968401924481,0.000146491768271638,"64285/5329/9961/9052/5663/5753/5899/222584",8
"GO:0031032","actomyosin structure organization","13/225","216/18986",0.0601851851851852,5.07855967078189,6.60191803176801,1.91516145784383e-06,0.000234798794731653,0.000195467426265829,"4233/6385/85415/29766/389/50848/4088/3856/3880/5339/4070/6714/6281",13
"GO:0048013","ephrin receptor signaling pathway","7/225","51/18986",0.137254901960784,11.5818736383442,8.28673732252973,2.22267962593919e-06,0.000262019732827062,0.000218128559241967,"25791/1947/1948/1969/2050/6714/1945",7
"GO:1901184","regulation of ERBB signaling pathway","8/225","75/18986",0.106666666666667,9.00077037037037,7.60280336700162,2.92895593883945e-06,0.000332490738983071,0.00027679490041898,"64285/5329/9961/9052/5663/5753/5899/222584",8
"GO:0051017","actin filament bundle assembly","11/225","164/18986",0.0670731707317073,5.65978319783198,6.56331606271919,4.25611492186581e-06,0.000465892579839953,0.000387850472579049,"55971/4233/6385/85415/389/50848/4088/29984/4070/6714/6281",11
"GO:0061572","actin filament bundle organization","11/225","168/18986",0.0654761904761905,5.52502645502646,6.45145391691526,5.36781392621443e-06,0.000567322402891284,0.000472289689914475,"55971/4233/6385/85415/389/50848/4088/29984/4070/6714/6281",11
"GO:2001233","regulation of apoptotic signaling pathway","17/225","403/18986",0.0421836228287841,3.55954783567687,5.68756572328255,6.7454033834611e-06,0.000689155379010276,0.000573714308824902,"5329/1495/5663/2950/2017/3655/3958/5468/64114/8915/6934/598/5499/5970/4582/6714/51703",17
"GO:2001234","negative regulation of apoptotic signaling pathway","13/225","244/18986",0.0532786885245902,4.49577413479053,6.01864709594362,7.28798678304677e-06,0.0006965098324078,0.000579836810768956,"5329/1495/5663/2950/2017/3655/3958/64114/6934/598/5970/4582/6714",13
"GO:0030038","contractile actin filament bundle assembly","9/225","112/18986",0.0803571428571429,6.78071428571429,6.71934760788706,7.49912706996979e-06,0.0006965098324078,0.000579836810768956,"4233/6385/85415/389/50848/4088/4070/6714/6281",9
"GO:0043149","stress fiber assembly","9/225","112/18986",0.0803571428571429,6.78071428571429,6.71934760788706,7.49912706996979e-06,0.0006965098324078,0.000579836810768956,"4233/6385/85415/389/50848/4088/4070/6714/6281",9
"GO:1903829","positive regulation of protein localization","19/225","497/18986",0.0382293762575453,3.22587972278113,5.50670414914735,7.89138023145688e-06,0.00071138471792398,0.000592219990125433,"3675/5663/3783/55107/3958/5468/58489/56262/2064/1969/6934/25921/2150/382/4088/3728/2810/11187/6714",19
"GO:0002009","morphogenesis of an epithelium","19/225","500/18986",0.038,3.20652444444444,5.47571503819014,8.59241147136738e-06,0.000752272476667308,0.000626258601679937,"5663/55612/4233/64065/6385/1948/7408/1969/8915/6768/55625/389/94234/4088/5499/4070/3868/6714/5268",19
"GO:1902905","positive regulation of supramolecular fiber organization","11/225","177/18986",0.0621468926553672,5.24409290646579,6.2123688070803,8.83582680588029e-06,0.000752272476667308,0.000626258601679937,"55971/5663/2017/4233/6385/7408/389/2150/382/4088/6281",11
"GO:1904375","regulation of protein localization to cell periphery","10/225","153/18986",0.065359477124183,5.51517792302106,6.14086286286614,1.46623354608346e-05,0.00120112804492718,0.00099992594862316,"3675/8673/3958/64114/1969/55625/25921/382/598/2810",10
"GO:0010810","regulation of cell-substrate adhesion","12/225","223/18986",0.0538116591928251,4.54074738415546,5.82458253008908,1.48916364460792e-05,0.00120112804492718,0.00099992594862316,"3675/3655/201294/55612/6385/6237/81/4088/3728/4070/6714/6281",12
"GO:0045104","intermediate filament cytoskeleton organization","8/225","94/18986",0.0851063829787234,7.18146572104019,6.57938032307901,1.59371308810409e-05,0.00125249502949719,0.00104268840096203,"3875/3855/2125/3880/3866/5339/286077/3868",8
"GO:0045103","intermediate filament-based process","8/225","95/18986",0.0842105263157895,7.10587134502924,6.53356996125505,1.7227132351955e-05,0.00128783318679859,0.00107210703006775,"3875/3855/2125/3880/3866/5339/286077/3868",8
"GO:0051492","regulation of stress fiber assembly","8/225","95/18986",0.0842105263157895,7.10587134502924,6.53356996125505,1.7227132351955e-05,0.00128783318679859,0.00107210703006775,"4233/6385/85415/389/50848/4088/4070/6281",8
"GO:0050673","epithelial cell proliferation","18/225","482/18986",0.037344398340249,3.15120331950207,5.23890757501358,1.88353784472817e-05,0.00137453416525996,0.00114428464551907,"1001/5663/55612/79152/1948/5468/9982/2064/1969/6934/7039/4088/195814/598/5017/2810/4070/5268",18
"GO:0010811","positive regulation of cell-substrate adhesion","9/225","126/18986",0.0714285714285714,6.02730158730159,6.20037470305645,1.94776180159901e-05,0.00138834649346534,0.00115578325754615,"3675/3655/201294/55612/6385/6237/4088/3728/6281",9
"GO:0046718","symbiont entry into host cell","10/225","159/18986",0.0628930817610063,5.30705800139762,5.97251555061283,2.04881800378829e-05,0.0014243722908036,0.00118577433945494,"3694/8673/1948/3949/56649/1969/81607/50848/4061/6714",10
"GO:1905475","regulation of protein localization to membrane","11/225","194/18986",0.0567010309278351,4.78455899198167,5.8022736897511,2.09124806153873e-05,0.0014243722908036,0.00118577433945494,"3675/8673/3958/64114/2064/1969/55625/25921/382/598/2810",11
"GO:0008154","actin polymerization or depolymerization","11/225","196/18986",0.0561224489795918,4.73573696145125,5.75717595707697,2.30006751700133e-05,0.0015118376214105,0.00125858826970003,"55971/822/2017/7408/1729/50853/29766/2150/382/54961/64423",11
"GO:0042060","wound healing","17/225","444/18986",0.0382882882882883,3.23085085085085,5.20897532477021,2.35639662567176e-05,0.0015118376214105,0.00125858826970003,"5329/55612/3694/6385/5468/2064/389/50848/2150/4088/2125/5339/302/1364/6714/6281/1192",17
"GO:0014037","Schwann cell differentiation","6/225","49/18986",0.122448979591837,10.3325170068027,7.16324505278533,2.3676412994357e-05,0.0015118376214105,0.00125858826970003,"79152/57211/3691/2064/5970/5339",6
"GO:0044409","symbiont entry into host","10/225","164/18986",0.0609756097560976,5.14525745257453,5.83860528859949,2.67646320118022e-05,0.00167415504318722,0.00139371574643627,"3694/8673/1948/3949/56649/1969/81607/50848/4061/6714",10
"GO:0031334","positive regulation of protein-containing complex assembly","11/225","200/18986",0.055,4.64102222222222,5.66878174527523,2.7723712087224e-05,0.00169946355094683,0.00141478480209328,"55971/2017/638/55612/4233/7408/3958/389/25921/382/6714",11
"GO:0030041","actin filament polymerization","10/225","167/18986",0.0598802395209581,5.05282767797738,5.76085137432744,3.12702250640602e-05,0.00187927921218322,0.00156447937162605,"55971/822/2017/7408/1729/50853/29766/382/54961/64423",10
"GO:0110020","regulation of actomyosin structure organization","8/225","106/18986",0.0754716981132075,6.36846960167715,6.06975279866807,3.8235856367255e-05,0.00225370961087763,0.0018761885796402,"4233/6385/85415/389/50848/4088/4070/6281",8
"GO:0032231","regulation of actin filament bundle assembly","8/225","107/18986",0.0747663551401869,6.30895119418484,6.03086624357492,4.09094383617356e-05,0.00236580053922113,0.00196950305042398,"4233/6385/85415/389/50848/4088/4070/6281",8
"GO:0007266","Rho protein signal transduction","9/225","139/18986",0.0647482014388489,5.46359712230216,5.78415392724307,4.24446193207495e-05,0.00240912515218698,0.00200557031644243,"3675/4233/54869/2064/50848/201176/2150/29984/10276",9
"GO:0001954","positive regulation of cell-matrix adhesion","6/225","56/18986",0.107142857142857,9.04095238095238,6.59925279138788,5.13068963747109e-05,0.00285919340706343,0.00238024721171864,"55612/6385/6237/4088/3728/6281",6
"GO:0051222","positive regulation of protein transport","12/225","257/18986",0.0466926070038911,3.94002594033722,5.19671616593234,5.98606719779684e-05,0.00324744249915796,0.00270346033071482,"5663/3783/55107/5468/56262/6934/2150/382/4088/3728/2810/6714",12
"GO:1900180","regulation of protein localization to nucleus","9/225","146/18986",0.0616438356164384,5.20164383561644,5.58115112182461,6.22977368079657e-05,0.00324744249915796,0.00270346033071482,"1495/5663/55612/23650/6934/7534/4088/3728/6714",9
"GO:0035023","regulation of Rho protein signal transduction","7/225","84/18986",0.0833333333333333,7.03185185185185,6.06743312118935,6.24617285212245e-05,0.00324744249915796,0.00270346033071482,"3675/4233/54869/2064/50848/2150/10276",7
"GO:0043254","regulation of protein-containing complex assembly","16/225","433/18986",0.0369515011547344,3.1180497818835,4.88249275305587,6.26357799644961e-05,0.00324744249915796,0.00270346033071482,"55971/822/2017/638/55612/4233/7408/3958/50853/29766/5899/389/25921/382/54961/6714",16
"GO:0051056","regulation of small GTPase mediated signal transduction","13/225","300/18986",0.0433333333333333,3.65656296296296,5.0791511448926,6.35714681727495e-05,0.00324744249915796,0.00270346033071482,"3675/25791/4233/10617/54869/2064/50848/201176/2150/382/29984/10276/6714",13
"GO:1903828","negative regulation of protein localization","11/225","223/18986",0.0493273542600897,4.16235176880917,5.20211606990867,7.45753710881944e-05,0.00374710676041501,0.00311942535837417,"64285/1495/55612/64114/58489/23650/2150/7534/382/598/2810",11
"GO:0043616","keratinocyte proliferation","6/225","60/18986",0.1,8.43822222222222,6.31951755276081,7.6054899719557e-05,0.00375981076839423,0.00313000130594578,"1001/55612/1948/195814/5017/2810",6
"GO:0051495","positive regulation of cytoskeleton organization","10/225","186/18986",0.0537634408602151,4.53667861409797,5.30813197181492,7.77682766738989e-05,0.00378348838103968,0.0031497126592737,"55971/2017/4233/6385/7408/389/2150/382/4088/6281",10
"GO:0097284","hepatocyte apoptotic process","4/225","20/18986",0.2,16.8764444444444,7.77945084119607,8.01555840043168e-05,0.00383870101520673,0.00319567657280368,"3875/382/3856/598",4
"GO:0007264","small GTPase-mediated signal transduction","17/225","491/18986",0.0346232179226069,2.92158406879384,4.72434424833001,8.22275234595477e-05,0.00387734399082329,0.00322784642697885,"3675/25791/4233/10617/10045/6237/54869/2064/5899/389/50848/201176/2150/382/29984/10276/6714",17
"GO:0008064","regulation of actin polymerization or depolymerization","9/225","153/18986",0.0588235294117647,4.96366013071895,5.3907716844676,8.94584453557769e-05,0.0041073936180159,0.00341936022325768,"55971/822/2017/7408/50853/29766/2150/382/54961",9
"GO:0033627","cell adhesion mediated by integrin","7/225","89/18986",0.0786516853932584,6.63680399500624,5.83713951328627,9.03856863699032e-05,0.0041073936180159,0.00341936022325768,"3675/3655/55612/3694/3691/1969/4582",7
"GO:0042303","molting cycle","8/225","120/18986",0.0666666666666667,5.62548148148148,5.56642321435209,9.24666099977479e-05,0.0041073936180159,0.00341936022325768,"1001/55612/79152/10848/94234/5970/11187/3868",8
"GO:0042633","hair cycle","8/225","120/18986",0.0666666666666667,5.62548148148148,5.56642321435209,9.24666099977479e-05,0.0041073936180159,0.00341936022325768,"1001/55612/79152/10848/94234/5970/11187/3868",8
"GO:0061099","negative regulation of protein tyrosine kinase activity","4/225","21/18986",0.19047619047619,16.0728042328042,7.56825663727179,9.80987115358397e-05,0.00429532215510498,0.00357580867312595,"9961/9052/5663/5753",4
"GO:0030832","regulation of actin filament length","9/225","156/18986",0.0576923076923077,4.86820512820513,5.31269891040592,0.000103820691612225,0.00448183689847141,0.00373108015519694,"55971/822/2017/7408/50853/29766/2150/382/54961",9
"GO:0007043","cell-cell junction assembly","9/225","159/18986",0.0566037735849057,4.77635220125786,5.23659589429369,0.00012006760096659,0.00511121106892498,0.00425502726232477,"1495/1001/84612/1969/389/50848/3728/11187/1364",9
"GO:0051047","positive regulation of secretion","13/225","322/18986",0.0403726708074534,3.40673567977916,4.77004567329624,0.000129308567751691,0.00537751576236628,0.00447672300437052,"201294/3783/8673/6385/55107/5468/56262/6934/2150/382/5029/302/6281",13
"GO:0014044","Schwann cell development","5/225","42/18986",0.119047619047619,10.0455026455026,6.4267303111884,0.000133051836308324,0.00537751576236628,0.00447672300437052,"79152/57211/3691/2064/5339",5
"GO:0061097","regulation of protein tyrosine kinase activity","5/225","42/18986",0.119047619047619,10.0455026455026,6.4267303111884,0.000133051836308324,0.00537751576236628,0.00447672300437052,"9961/9052/5663/5753/6714",5
"GO:0019058","viral life cycle","13/225","323/18986",0.0402476780185759,3.39618851049192,4.75663779824798,0.000133341337011366,0.00537751576236628,0.00447672300437052,"55054/3694/8673/1948/3949/8638/56649/1969/81607/50848/4061/3429/6714",13
"GO:0038128","ERBB2 signaling pathway","4/225","23/18986",0.173913043478261,14.6751690821256,7.18640465987959,0.000142465742666137,0.00567087663989232,0.0047209427234821,"5753/2064/7039/6714",4
"GO:0001667","ameboidal-type cell migration","11/225","241/18986",0.045643153526971,3.85147072383587,4.87869068299641,0.000148300906086892,0.00582746509174773,0.00485130089547403,"3675/1947/55612/6385/3691/382/5339/4070/10509/3868/6714",11
"GO:1904951","positive regulation of establishment of protein localization","13/225","327/18986",0.0397553516819572,3.35464492014951,4.70352749357729,0.000150576743185357,0.00584199642864708,0.00486339807436783,"5663/3783/55107/5468/56262/2064/6934/2150/382/4088/3728/2810/6714",13
"GO:0051701","biological process involved in interaction with host","10/225","204/18986",0.0490196078431373,4.1363834422658,4.93221371063346,0.000166503593237689,0.00637916891591895,0.00531058828958102,"3694/8673/1948/3949/56649/1969/81607/50848/4061/6714",10
"GO:0060562","epithelial tube morphogenesis","13/225","331/18986",0.0392749244712991,3.31410540449815,4.65123277694951,0.000169697929172817,0.00642128583845289,0.00534565016653552,"5663/4233/64065/6385/1948/7408/1969/8915/6768/4088/5499/4070/6714",13
"GO:0030833","regulation of actin filament polymerization","8/225","135/18986",0.0592592592592593,5.00042798353909,5.10828021116217,0.000209480789011807,0.00779970805927661,0.00649317157574878,"55971/822/2017/7408/50853/29766/382/54961",8
"GO:0009913","epidermal cell differentiation","11/225","251/18986",0.0438247011952191,3.69802567507747,4.71221023572221,0.000211215585291993,0.00779970805927661,0.00649317157574878,"1001/79152/3855/1969/6768/2125/5017/2810/5339/3868/10626",11
"GO:0021782","glial cell development","8/225","136/18986",0.0588235294117647,4.96366013071895,5.08017593906184,0.000220339112614249,0.0080397545257461,0.00669300763128996,"5663/79152/57211/3949/55107/3691/2064/5339",8
"GO:1902904","negative regulation of supramolecular fiber organization","9/225","173/18986",0.0520231213872832,4.38982658959538,4.90501199573976,0.000226785644813143,0.00814944072123774,0.00678432018829923,"822/4233/3949/85415/50853/29766/50848/54961/4070",9
"GO:0032941","secretion by tissue","5/225","47/18986",0.106382978723404,8.97683215130024,5.99610775290023,0.000228662937039623,0.00814944072123774,0.00678432018829923,"3783/8673/55107/5029/27347",5
"GO:0035025","positive regulation of Rho protein signal transduction","4/225","26/18986",0.153846153846154,12.9818803418803,6.69516144181969,0.000233915134307741,0.00824080329486468,0.00686037853069528,"2064/50848/2150/10276",4
"GO:1903532","positive regulation of secretion by cell","12/225","298/18986",0.0402684563758389,3.3979418344519,4.56913438871156,0.00024000862553548,0.00835939133257097,0.00695910177389955,"201294/3783/8673/6385/55107/5468/56262/6934/2150/382/302/6281",12
"GO:0071260","cellular response to mechanical stimulus","6/225","74/18986",0.0810810810810811,6.8418018018018,5.51394610241301,0.000245230941005852,0.00844531274362849,0.00703063040802111,"8797/6513/8795/8915/50848/5339",6
"GO:0002934","desmosome organization","3/225","11/18986",0.272727272727273,23.0133333333333,7.9976027463252,0.000252603139678787,0.0086025402568387,0.00716152059159509,"64065/3728/11187",3
"GO:0071496","cellular response to external stimulus","6/225","75/18986",0.08,6.75057777777778,5.46453779663591,0.000263950870016985,0.0088902133692534,0.00740100530851558,"8797/6513/8795/8915/50848/5339",6
"GO:0030216","keratinocyte differentiation","9/225","178/18986",0.050561797752809,4.26651685393258,4.79503922819819,0.000280233252036774,0.00933603171187732,0.00777214419836546,"1001/3855/1969/6768/2125/2810/5339/3868/10626",9
"GO:0051223","regulation of protein transport","15/225","446/18986",0.0336322869955157,2.83796711509716,4.30148952104412,0.000294566610002175,0.00961461634033852,0.00800406285188652,"64285/5663/55612/3783/55107/5468/56262/6934/2150/382/3429/4088/3728/2810/6714",15
"GO:0002064","epithelial cell development","10/225","219/18986",0.045662100456621,3.85306950786403,4.65056320067351,0.000294869147142519,0.00961461634033852,0.00800406285188652,"688/27134/4233/1969/6768/50848/2150/2810/5339/6714",10
"GO:0048732","gland development","15/225","450/18986",0.0333333333333333,2.81274074074074,4.26189268618238,0.000323744879108391,0.0104450321522865,0.00869537492475058,"823/5307/5663/706/79152/4233/64065/1969/3099/7039/382/4088/5970/6714/5268",15
"GO:0009612","response to mechanical stimulus","10/225","222/18986",0.045045045045045,3.801001001001,4.59722338492858,0.000328570772749316,0.0104903064424652,0.00873306527570552,"8797/6513/8795/8915/50848/824/5970/3728/5339/6714",10
"GO:0043589","skin morphogenesis","3/225","12/18986",0.25,21.0955555555556,7.62570077590403,0.000333863128534884,0.0105493864841177,0.00878224876363059,"5663/3655/3691",3
"GO:0007229","integrin-mediated signaling pathway","7/225","111/18986",0.0630630630630631,5.3214014014014,5.00047414097738,0.000357708476482245,0.0108602056888355,0.00904100234901256,"3675/1495/3655/55612/3694/3691/6714",7
"GO:0022011","myelination in peripheral nervous system","4/225","29/18986",0.137931034482759,11.6389272030651,6.27885710165999,0.000361416306773645,0.0108602056888355,0.00904100234901256,"79152/57211/3691/5339",4
"GO:0032292","peripheral nervous system axon ensheathment","4/225","29/18986",0.137931034482759,11.6389272030651,6.27885710165999,0.000361416306773645,0.0108602056888355,0.00904100234901256,"79152/57211/3691/5339",4
"GO:0042634","regulation of hair cycle","4/225","29/18986",0.137931034482759,11.6389272030651,6.27885710165999,0.000361416306773645,0.0108602056888355,0.00904100234901256,"1001/55612/79152/11187",4
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","4/225","29/18986",0.137931034482759,11.6389272030651,6.27885710165999,0.000361416306773645,0.0108602056888355,0.00904100234901256,"5329/5753/5899/222584",4
"GO:1904019","epithelial cell apoptotic process","6/225","80/18986",0.075,6.32866666666667,5.23036851206968,0.000375047747586115,0.0111604014208878,0.00929091200969588,"3875/6934/382/3856/598/302",6
"GO:0045921","positive regulation of exocytosis","6/225","81/18986",0.0740740740740741,6.25053497942387,5.18592573040082,0.000401098505343783,0.011820835758449,0.00984071636592438,"201294/8673/6385/2150/302/6281",6
"GO:0036462","TRAIL-activated apoptotic signaling pathway","3/225","13/18986",0.230769230769231,19.4728205128205,7.29634651919392,0.000430234203333841,0.012558741268745,0.0104550146253757,"8797/8795/51304",3
"GO:0001836","release of cytochrome c from mitochondria","5/225","54/18986",0.0925925925925926,7.81316872427983,5.49055623761725,0.000440801912849308,0.0127458288951239,0.0106107630262833,"5329/638/3429/598/2810",5
"GO:0150117","positive regulation of cell-substrate junction organization","4/225","31/18986",0.129032258064516,10.8880286738351,6.03388790450844,0.000470002593009777,0.013338499514583,0.0111041548290029,"6385/382/4088/6281",4
"GO:1901186","positive regulation of ERBB signaling pathway","4/225","31/18986",0.129032258064516,10.8880286738351,6.03388790450844,0.000470002593009777,0.013338499514583,0.0111041548290029,"5329/5753/5899/222584",4
"GO:0044403","biological process involved in symbiotic interaction","12/225","322/18986",0.0372670807453416,3.14467908902692,4.25066088277732,0.000482677607482108,0.0135725400636024,0.0112989910240138,"3694/8673/1948/3949/56649/1969/81607/50848/4061/2150/3429/6714",12
"GO:0048041","focal adhesion assembly","6/225","85/18986",0.0705882352941176,5.95639215686275,5.01535063461241,0.000519740589902177,0.0144818628004561,0.0120559922480658,"2017/6385/4088/29984/6714/6281",6
"GO:0007422","peripheral nervous system development","6/225","87/18986",0.0689655172413793,5.81946360153257,4.93409476684995,0.000588464421320917,0.0161039593870412,0.013406369899266,"79152/57211/3691/2064/5970/5339",6
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","6/225","87/18986",0.0689655172413793,5.81946360153257,4.93409476684995,0.000588464421320917,0.0161039593870412,0.013406369899266,"8797/8795/3958/64114/51304/598",6
"GO:0051497","negative regulation of stress fiber assembly","4/225","33/18986",0.121212121212121,10.2281481481481,5.81033422406007,0.000600013297731864,0.0162746969694528,0.0135485070675551,"4233/85415/50848/4070",4
"GO:0034332","adherens junction organization","5/225","58/18986",0.0862068965517241,7.27432950191571,5.2407992409558,0.00061465312640471,0.0164142015344474,0.0136646430907531,"1001/1948/55765/5339/6714",5
"GO:0051345","positive regulation of hydrolase activity","12/225","331/18986",0.0362537764350453,3.05917421953676,4.13883421418129,0.000615867268013523,0.0164142015344474,0.0136646430907531,"64063/3655/64065/51107/1969/8915/389/2150/4088/10276/1364/6281",12
"GO:0070498","interleukin-1-mediated signaling pathway","4/225","34/18986",0.117647058823529,9.92732026143791,5.70560389272854,0.000673747528896624,0.0178020360005875,0.0148200000911562,"3656/3557/8986/5970",4
"GO:0001952","regulation of cell-matrix adhesion","7/225","125/18986",0.056,4.72540444444444,4.57630166942166,0.000730607917144057,0.0190237138155681,0.01583703349839,"55612/6385/6237/4088/3728/6714/6281",7
"GO:0016485","protein processing","10/225","246/18986",0.040650406504065,3.43017163504968,4.20134432328895,0.000732397465003926,0.0190237138155681,0.01583703349839,"5329/5663/64065/51107/56649/824/302/1510/6714/6281",10
"GO:0051258","protein polymerization","11/225","293/18986",0.037542662116041,3.16793325748957,4.09551747207482,0.000776962671868463,0.0200116856241751,0.0166595092137033,"55971/822/2017/4233/7408/1729/50853/29766/382/54961/64423",11
