"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-4A-A93W","Primary Tumor",1038,4.18547359801858,102.5,189,630
"TCGA-4A-A93X","Primary Tumor",1872,5.31590948129971,19.5,22.6666666666667,400
"TCGA-4A-A93Y","Primary Tumor",4335,6.54432070421425,755,1226,6176
"TCGA-5P-A9JU","Primary Tumor",1059,4.21150272062043,15.5,27,562
"TCGA-5P-A9JV","Primary Tumor",19970,8.38304844038305,225,200,1061
"TCGA-5P-A9JW","Primary Tumor",744,4.17409972269205,164,198.666666666667,711
"TCGA-5P-A9JY","Primary Tumor",252,2.49060959249584,122.5,119.333333333333,427
"TCGA-5P-A9JZ","Primary Tumor",1882,4.95068838314223,105.5,127.666666666667,793
"TCGA-5P-A9K0","Primary Tumor",971,4.11105158507618,141.5,134,995
"TCGA-5P-A9K2","Primary Tumor",85,1.7976591873848,22,26.6666666666667,96
"TCGA-5P-A9K3","Primary Tumor",1109,4.83816704310707,106.5,95,640
"TCGA-5P-A9K4","Primary Tumor",413,3.03737182138905,27,34.6666666666667,292
"TCGA-5P-A9K6","Primary Tumor",2261,5.37284067358396,173,243,1044
"TCGA-5P-A9K8","Primary Tumor",1818,4.84661666743943,53.5,49.6666666666667,1028
"TCGA-5P-A9K9","Primary Tumor",3498,6.4161887974152,46.5,69.3333333333333,522
"TCGA-5P-A9KA","Primary Tumor",747,3.95690630837018,289,328.666666666667,1479
"TCGA-5P-A9KC","Primary Tumor",2593,5.49173912980803,49,105.666666666667,1330
"TCGA-5P-A9KE","Primary Tumor",602,3.72051821043363,126,143,506
"TCGA-5P-A9KF","Primary Tumor",410,2.72018303574748,105,189,663
"TCGA-5P-A9KH","Primary Tumor",5275,6.51193808891154,61,62,1145
"TCGA-A4-7286","Primary Tumor",479,5.10934580704436,114,71,371
"TCGA-A4-7287","Primary Tumor",3246,6.07096250325003,323.5,663.666666666667,3464
"TCGA-A4-7288","Primary Tumor",1256,4.54235182102356,14,25.6666666666667,589
"TCGA-A4-7583","Primary Tumor",1392,4.46781385909852,424,719,4276
"TCGA-A4-7584","Primary Tumor",908,4.10149839243114,23.5,18,396
"TCGA-A4-7585","Primary Tumor",2848,5.76774012211393,1218.5,858,6962
"TCGA-A4-7732","Primary Tumor",591,3.5917253014422,32,50.6666666666667,1101
"TCGA-A4-7734","Primary Tumor",4739,5.91063393545131,236.5,329.666666666667,3672
"TCGA-A4-7828","Primary Tumor",22072,9.00121115864728,94.5,148.333333333333,1235
"TCGA-A4-7915","Primary Tumor",10724,7.63128635522031,631,409.333333333333,1132
"TCGA-A4-7996","Primary Tumor",1660,4.15669296491365,761.5,663.666666666667,8365
"TCGA-A4-7997","Primary Tumor",910,3.5421488284174,141,150.333333333333,5670
"TCGA-A4-8098","Primary Tumor",1171,4.48969771417388,142.5,243,1400
"TCGA-A4-8310","Primary Tumor",607,3.98923073869716,22,41.3333333333333,833
"TCGA-A4-8311","Primary Tumor",516,3.74522747708113,42,79,541
"TCGA-A4-8312","Primary Tumor",2530,5.83830674905171,135,157.666666666667,878
"TCGA-A4-8515","Primary Tumor",886,4.07185798920094,53,50,822
"TCGA-A4-8516","Primary Tumor",964,4.32370923018942,136.5,140.666666666667,1197
"TCGA-A4-8517","Primary Tumor",966,4.50319749686482,64,57,1061
"TCGA-A4-8518","Primary Tumor",845,4.96125205852382,47,131.333333333333,607
"TCGA-A4-8630","Primary Tumor",888,4.05039783248462,60,73.6666666666667,590
"TCGA-A4-A48D","Primary Tumor",944,5.02851636102745,92,228.333333333333,1164
"TCGA-A4-A4ZT","Solid Tissue Normal",7666,7.36782543822854,31,28.3333333333333,216
"TCGA-A4-A4ZT","Solid Tissue Normal",7666,7.36782543822854,110,222.666666666667,1354
"TCGA-A4-A4ZT","Primary Tumor",1039,4.69926353082166,31,28.3333333333333,216
"TCGA-A4-A4ZT","Primary Tumor",1039,4.69926353082166,110,222.666666666667,1354
"TCGA-A4-A57E","Solid Tissue Normal",6855,7.46265021875243,89.5,70.3333333333333,425
"TCGA-A4-A57E","Solid Tissue Normal",6855,7.46265021875243,58.5,33.6666666666667,544
"TCGA-A4-A57E","Primary Tumor",1140,5.01531376831912,89.5,70.3333333333333,425
"TCGA-A4-A57E","Primary Tumor",1140,5.01531376831912,58.5,33.6666666666667,544
"TCGA-A4-A5DU","Primary Tumor",427,3.30829145939693,62,137.666666666667,524
"TCGA-A4-A5XZ","Primary Tumor",901,4.6037909735769,83.5,90.3333333333333,1231
"TCGA-A4-A5Y0","Primary Tumor",1184,4.82319068803606,23.5,15.6666666666667,104
"TCGA-A4-A5Y1","Primary Tumor",4184,5.30805576861706,247,219.333333333333,3010
"TCGA-A4-A6HP","Primary Tumor",609,3.5993316984673,261,346.666666666667,726
"TCGA-A4-A772","Primary Tumor",999,3.96322565603015,236.5,327.666666666667,1791
"TCGA-A4-A7UZ","Primary Tumor",1417,4.78646060139988,1187,692.666666666667,2164
"TCGA-AL-3466","Primary Tumor",711,4.48609523109538,131.5,94.6666666666667,491
"TCGA-AL-3467","Primary Tumor",943,3.9299627361794,6,3.33333333333333,39
"TCGA-AL-3468","Primary Tumor",894,4.41045861756626,50,52,440
"TCGA-AL-3471","Primary Tumor",440,3.56612290122544,23,49,85
"TCGA-AL-3472","Primary Tumor",700,3.44888256981574,161.5,202.333333333333,377
"TCGA-AL-3473","Primary Tumor",7512,6.82992692378103,17444,6966,10641
"TCGA-AL-7173","Primary Tumor",1088,4.7043921434186,187,245.333333333333,687
"TCGA-AL-A5DJ","Primary Tumor",805,4.39246877857165,867.5,950.666666666667,560
"TCGA-AT-A5NU","Primary Tumor",1780,4.05613639881933,174,232,1060
"TCGA-B1-5398","Primary Tumor",2225,5.41273724963077,2615,1585,4978
"TCGA-B1-7332","Primary Tumor",1069,4.60097469114647,157,156.666666666667,767
"TCGA-B1-A47M","Primary Tumor",953,4.24622822917741,94,145.333333333333,519
"TCGA-B1-A47N","Primary Tumor",638,3.85913461969175,208.5,401.666666666667,494
"TCGA-B1-A47O","Primary Tumor",268,2.78581384573535,64,137.333333333333,406
"TCGA-B1-A654","Primary Tumor",715,3.96860762802605,39,160.666666666667,353
"TCGA-B1-A655","Primary Tumor",2455,5.5068542998638,96,126.666666666667,3003
"TCGA-B1-A656","Primary Tumor",2223,5.60033207947245,297.5,831,1484
"TCGA-B1-A657","Primary Tumor",735,3.49184791365226,433.5,730.666666666667,3520
"TCGA-B3-3925","Primary Tumor",1935,4.9985589674021,204,279.666666666667,3477
"TCGA-B3-3926","Primary Tumor",1344,4.73435934026666,106.5,156,2406
"TCGA-B3-4103","Primary Tumor",1167,4.26026181542289,121,143.333333333333,1806
"TCGA-B3-4104","Primary Tumor",3772,6.40771350763144,38,127.333333333333,405
"TCGA-B3-8121","Primary Tumor",1059,4.51656185381634,402.5,359,5181
"TCGA-B3-A6W5","Primary Tumor",1920,4.94818853803573,126.5,210.666666666667,1334
"TCGA-B9-4113","Primary Tumor",1128,3.96947369365944,438.5,425.666666666667,3501
"TCGA-B9-4114","Primary Tumor",1313,4.45478512990477,634,649,2551
"TCGA-B9-4115","Primary Tumor",728,3.38231700550559,126,250.666666666667,1486
"TCGA-B9-4115","Primary Tumor",728,3.38231700550559,130,197.666666666667,1620
"TCGA-B9-4115","Solid Tissue Normal",54108,9.60054853151907,126,250.666666666667,1486
"TCGA-B9-4115","Solid Tissue Normal",54108,9.60054853151907,130,197.666666666667,1620
"TCGA-B9-4116","Primary Tumor",17056,7.72895298651529,161,199,1844
"TCGA-B9-4117","Primary Tumor",2670,5.2320330932477,302.5,310.666666666667,4231
"TCGA-B9-4617","Primary Tumor",1454,5.13005446165485,158,167.333333333333,951
"TCGA-B9-5155","Primary Tumor",1227,4.32385809739889,20.5,18.3333333333333,440
"TCGA-B9-5156","Primary Tumor",1462,4.70731042876175,303.5,323,3055
"TCGA-B9-7268","Primary Tumor",761,3.68868079361,19,30,766
"TCGA-B9-A44B","Primary Tumor",2986,6.25031223915305,45,24.6666666666667,174
"TCGA-B9-A5W7","Primary Tumor",883,3.88362962524697,100.5,172.666666666667,1522
"TCGA-B9-A5W8","Primary Tumor",1285,5.09676625405223,379.5,544,2462
"TCGA-B9-A5W9","Primary Tumor",1455,4.44816083641224,157,174.333333333333,758
"TCGA-B9-A69E","Primary Tumor",6750,6.98231290831138,767.5,595.666666666667,3931
"TCGA-B9-A8YH","Primary Tumor",1481,4.28313581843562,178.5,396,3483
"TCGA-B9-A8YI","Primary Tumor",1170,5.19163944090034,38,89.6666666666667,543
"TCGA-BQ-5875","Solid Tissue Normal",57405,9.66295582551508,181.5,332.333333333333,1448
"TCGA-BQ-5875","Solid Tissue Normal",57405,9.66295582551508,18,48.6666666666667,1599
"TCGA-BQ-5875","Primary Tumor",2766,5.88425910559396,181.5,332.333333333333,1448
"TCGA-BQ-5875","Primary Tumor",2766,5.88425910559396,18,48.6666666666667,1599
"TCGA-BQ-5876","Primary Tumor",1814,5.73079681480943,17.5,36,448
"TCGA-BQ-5877","Primary Tumor",5292,6.26700289853343,618,420,5965
"TCGA-BQ-5877","Primary Tumor",5292,6.26700289853343,55,98.3333333333333,1159
"TCGA-BQ-5877","Solid Tissue Normal",49146,9.86591427208777,618,420,5965
"TCGA-BQ-5877","Solid Tissue Normal",49146,9.86591427208777,55,98.3333333333333,1159
"TCGA-BQ-5878","Solid Tissue Normal",78623,10.202904564167,82.5,124.333333333333,1206
"TCGA-BQ-5878","Solid Tissue Normal",78623,10.202904564167,213.5,200.666666666667,1479
"TCGA-BQ-5878","Primary Tumor",3272,5.53887974361181,82.5,124.333333333333,1206
"TCGA-BQ-5878","Primary Tumor",3272,5.53887974361181,213.5,200.666666666667,1479
"TCGA-BQ-5879","Primary Tumor",16856,7.88771832188403,91.5,138.333333333333,3090
"TCGA-BQ-5879","Primary Tumor",16856,7.88771832188403,31,29.6666666666667,716
"TCGA-BQ-5879","Solid Tissue Normal",84679,10.2669620121996,91.5,138.333333333333,3090
"TCGA-BQ-5879","Solid Tissue Normal",84679,10.2669620121996,31,29.6666666666667,716
"TCGA-BQ-5880","Primary Tumor",1666,5.91210989793902,376.5,474,1196
"TCGA-BQ-5881","Primary Tumor",974,5.06840609310854,218,332.333333333333,537
"TCGA-BQ-5882","Primary Tumor",5626,6.4688229119374,2407,1284.66666666667,6202
"TCGA-BQ-5882","Primary Tumor",5626,6.4688229119374,21.5,25,656
"TCGA-BQ-5882","Solid Tissue Normal",65295,10.1394376413924,2407,1284.66666666667,6202
"TCGA-BQ-5882","Solid Tissue Normal",65295,10.1394376413924,21.5,25,656
"TCGA-BQ-5883","Primary Tumor",10657,7.48663996432418,103.5,215.333333333333,2031
"TCGA-BQ-5884","Solid Tissue Normal",77540,10.3501285492994,137,171,1348
"TCGA-BQ-5884","Solid Tissue Normal",77540,10.3501285492994,524,629,6328
"TCGA-BQ-5884","Primary Tumor",3031,5.25349844598969,137,171,1348
"TCGA-BQ-5884","Primary Tumor",3031,5.25349844598969,524,629,6328
"TCGA-BQ-5885","Primary Tumor",391,2.64805164474338,153,168.333333333333,584
"TCGA-BQ-5886","Primary Tumor",490,3.92648303605332,67,83.6666666666667,283
"TCGA-BQ-5887","Solid Tissue Normal",38612,9.09678773522605,69,44.6666666666667,378
"TCGA-BQ-5887","Solid Tissue Normal",38612,9.09678773522605,298.5,379.666666666667,2273
"TCGA-BQ-5887","Primary Tumor",4365,6.41414420456481,69,44.6666666666667,378
"TCGA-BQ-5887","Primary Tumor",4365,6.41414420456481,298.5,379.666666666667,2273
"TCGA-BQ-5888","Primary Tumor",786,4.01891575588991,170.5,661.333333333333,1145
"TCGA-BQ-5888","Primary Tumor",786,4.01891575588991,247,624,1960
"TCGA-BQ-5888","Solid Tissue Normal",46263,9.49241750372844,170.5,661.333333333333,1145
"TCGA-BQ-5888","Solid Tissue Normal",46263,9.49241750372844,247,624,1960
"TCGA-BQ-5889","Primary Tumor",44264,9.49474055427015,1525.5,1871.33333333333,5659
"TCGA-BQ-5890","Primary Tumor",1223,4.42727146218029,205,237.666666666667,1277
"TCGA-BQ-5890","Primary Tumor",1223,4.42727146218029,672.5,896.666666666667,7110
"TCGA-BQ-5890","Solid Tissue Normal",60502,9.90630611166947,205,237.666666666667,1277
"TCGA-BQ-5890","Solid Tissue Normal",60502,9.90630611166947,672.5,896.666666666667,7110
"TCGA-BQ-5891","Primary Tumor",3243,5.52085880168011,157,73,1137
"TCGA-BQ-5891","Primary Tumor",3243,5.52085880168011,88.5,129.666666666667,1369
"TCGA-BQ-5891","Solid Tissue Normal",49650,9.48959452036664,157,73,1137
"TCGA-BQ-5891","Solid Tissue Normal",49650,9.48959452036664,88.5,129.666666666667,1369
"TCGA-BQ-5892","Primary Tumor",12046,7.82306665194644,1586,753.666666666667,4033
"TCGA-BQ-5893","Primary Tumor",6851,6.90395392742299,142.5,172.666666666667,1296
"TCGA-BQ-5894","Solid Tissue Normal",98910,10.5039106621222,118.5,84.6666666666667,1249
"TCGA-BQ-5894","Solid Tissue Normal",98910,10.5039106621222,781,706.333333333333,2676
"TCGA-BQ-5894","Primary Tumor",12687,7.84223973994266,118.5,84.6666666666667,1249
"TCGA-BQ-5894","Primary Tumor",12687,7.84223973994266,781,706.333333333333,2676
"TCGA-BQ-7044","Solid Tissue Normal",35887,9.37655569377047,122.5,122.666666666667,767
"TCGA-BQ-7044","Solid Tissue Normal",35887,9.37655569377047,196.5,203.666666666667,1065
"TCGA-BQ-7044","Primary Tumor",1699,4.9599410681313,122.5,122.666666666667,767
"TCGA-BQ-7044","Primary Tumor",1699,4.9599410681313,196.5,203.666666666667,1065
"TCGA-BQ-7045","Solid Tissue Normal",29518,9.23493915329131,223.5,366.666666666667,3378
"TCGA-BQ-7045","Solid Tissue Normal",29518,9.23493915329131,77.5,92.6666666666667,446
"TCGA-BQ-7045","Primary Tumor",339,4.14222562060505,223.5,366.666666666667,3378
"TCGA-BQ-7045","Primary Tumor",339,4.14222562060505,77.5,92.6666666666667,446
"TCGA-BQ-7046","Solid Tissue Normal",82815,10.2238753053417,37,57,653
"TCGA-BQ-7046","Solid Tissue Normal",82815,10.2238753053417,132,166.333333333333,1406
"TCGA-BQ-7046","Primary Tumor",756,4.0893911350104,37,57,653
"TCGA-BQ-7046","Primary Tumor",756,4.0893911350104,132,166.333333333333,1406
"TCGA-BQ-7048","Primary Tumor",2699,6.09012887093096,118.5,137,1341
"TCGA-BQ-7049","Primary Tumor",3644,5.99369458580188,108.5,438.666666666667,2805
"TCGA-BQ-7050","Primary Tumor",941,4.21982123695434,92,185.666666666667,632
"TCGA-BQ-7051","Solid Tissue Normal",131702,10.8166948027677,83.5,99.3333333333333,1199
"TCGA-BQ-7051","Solid Tissue Normal",131702,10.8166948027677,58,44,1014
"TCGA-BQ-7051","Primary Tumor",1674,4.21618550914462,83.5,99.3333333333333,1199
"TCGA-BQ-7051","Primary Tumor",1674,4.21618550914462,58,44,1014
"TCGA-BQ-7053","Primary Tumor",5007,5.98261013613981,464,521.333333333333,2317
"TCGA-BQ-7055","Primary Tumor",5739,7.42512183491423,43.5,32,490
"TCGA-BQ-7055","Primary Tumor",5739,7.42512183491423,52,62.6666666666667,609
"TCGA-BQ-7055","Solid Tissue Normal",118004,10.8752950918132,43.5,32,490
"TCGA-BQ-7055","Solid Tissue Normal",118004,10.8752950918132,52,62.6666666666667,609
"TCGA-BQ-7056","Primary Tumor",1751,4.74475226995535,142,132,754
"TCGA-BQ-7058","Primary Tumor",1785,5.77097217629088,74,109.666666666667,234
"TCGA-BQ-7059","Primary Tumor",2589,5.25086527697984,815.5,945.666666666667,6297
"TCGA-BQ-7059","Primary Tumor",2589,5.25086527697984,93,123.333333333333,1216
"TCGA-BQ-7059","Solid Tissue Normal",61774,9.82674370570909,815.5,945.666666666667,6297
"TCGA-BQ-7059","Solid Tissue Normal",61774,9.82674370570909,93,123.333333333333,1216
"TCGA-BQ-7060","Primary Tumor",1417,4.57939450163787,262,320.666666666667,2639
"TCGA-BQ-7061","Solid Tissue Normal",15739,7.48159549937297,139,79,618
"TCGA-BQ-7061","Solid Tissue Normal",15739,7.48159549937297,165,262.333333333333,2157
"TCGA-BQ-7061","Primary Tumor",3457,5.60379024169004,139,79,618
"TCGA-BQ-7061","Primary Tumor",3457,5.60379024169004,165,262.333333333333,2157
"TCGA-BQ-7062","Primary Tumor",2621,5.03389845264168,1321,1616.33333333333,5916
"TCGA-DW-5560","Primary Tumor",645,3.47235323292292,115,121.666666666667,224
"TCGA-DW-5561","Primary Tumor",1053,4.00770378635831,201.5,292,1285
"TCGA-DW-7834","Primary Tumor",2649,5.65140593146488,700.5,457.333333333333,1872
"TCGA-DW-7836","Primary Tumor",3624,6.02263982211559,16.5,69.6666666666667,609
"TCGA-DW-7837","Primary Tumor",1529,5.19273797365479,243,336,1746
"TCGA-DW-7838","Primary Tumor",1295,4.66549105622202,372,432,4416
"TCGA-DW-7839","Primary Tumor",871,3.6549185759506,45,63.3333333333333,156
"TCGA-DW-7840","Primary Tumor",1551,5.09262471095523,331.5,261.666666666667,1054
"TCGA-DW-7841","Primary Tumor",2289,5.10587927914874,603,2066.66666666667,7148
"TCGA-DW-7842","Primary Tumor",1340,4.18807300393784,30.5,47,807
"TCGA-DW-7963","Primary Tumor",859,5.74637576169654,74.5,103.666666666667,423
"TCGA-DZ-6131","Solid Tissue Normal",13358,8.00776034024845,27,31,186
"TCGA-DZ-6131","Solid Tissue Normal",13358,8.00776034024845,49.5,52.3333333333333,4184
"TCGA-DZ-6131","Primary Tumor",3424,5.6727431015006,27,31,186
"TCGA-DZ-6131","Primary Tumor",3424,5.6727431015006,49.5,52.3333333333333,4184
"TCGA-DZ-6132","Primary Tumor",2839,5.45500401049173,978.5,1147.33333333333,10303
"TCGA-DZ-6132","Primary Tumor",2839,5.45500401049173,525,980,5105
"TCGA-DZ-6132","Solid Tissue Normal",54501,9.53652552632048,978.5,1147.33333333333,10303
"TCGA-DZ-6132","Solid Tissue Normal",54501,9.53652552632048,525,980,5105
"TCGA-DZ-6133","Solid Tissue Normal",76718,10.4306151861058,48,38.3333333333333,778
"TCGA-DZ-6133","Solid Tissue Normal",76718,10.4306151861058,75.5,62.3333333333333,690
"TCGA-DZ-6133","Primary Tumor",2158,4.80220851479782,48,38.3333333333333,778
"TCGA-DZ-6133","Primary Tumor",2158,4.80220851479782,75.5,62.3333333333333,690
"TCGA-DZ-6134","Primary Tumor",11346,7.30302740570971,725.5,1047,7698
"TCGA-DZ-6134","Primary Tumor",11346,7.30302740570971,257,499.666666666667,3110
"TCGA-DZ-6134","Solid Tissue Normal",52047,9.88823251960729,725.5,1047,7698
"TCGA-DZ-6134","Solid Tissue Normal",52047,9.88823251960729,257,499.666666666667,3110
"TCGA-DZ-6135","Primary Tumor",2016,4.66786500531004,341.5,518.666666666667,4051
"TCGA-EV-5901","Primary Tumor",3320,5.27655044203604,380,633.333333333333,5247
"TCGA-EV-5902","Primary Tumor",1127,3.95076165458697,12.5,12.3333333333333,329
"TCGA-EV-5903","Primary Tumor",2743,5.59200631999909,337,328,3589
"TCGA-F9-A4JJ","Primary Tumor",3904,6.34502623009593,548.5,449.666666666667,1672
"TCGA-F9-A7Q0","Primary Tumor",735,3.90907138343098,378,388.666666666667,1316
"TCGA-F9-A7VF","Primary Tumor",272,3.05761155112476,122.5,184,125
"TCGA-F9-A8NY","Primary Tumor",5972,6.98022117843644,486.5,367,742
"TCGA-F9-A97G","Primary Tumor",2978,6.0417222044936,165,184,1866
"TCGA-G7-6789","Primary Tumor",3520,6.06231089948822,88.5,155,425
"TCGA-G7-6790","Primary Tumor",1398,4.45720376913516,89.5,297.666666666667,1395
"TCGA-G7-6792","Primary Tumor",1195,4.48357240923125,187,269.666666666667,1844
"TCGA-G7-6793","Primary Tumor",7818,7.04102459221841,78,87.3333333333333,1104
"TCGA-G7-6795","Primary Tumor",1061,4.56587052511371,273.5,185.666666666667,317
"TCGA-G7-6796","Primary Tumor",987,4.70492012147627,370.5,742.666666666667,912
"TCGA-G7-6797","Primary Tumor",699,4.06849727841853,70.5,58.3333333333333,469
"TCGA-G7-7501","Primary Tumor",2329,5.18900592777104,245.5,215,1428
"TCGA-G7-7502","Primary Tumor",2376,4.956760877839,301.5,689.333333333333,3185
"TCGA-G7-A4TM","Primary Tumor",1916,4.90682339753268,266,285.333333333333,1605
"TCGA-G7-A8LB","Primary Tumor",373,3.33188897630354,18,19,85
"TCGA-G7-A8LC","Primary Tumor",1100,4.78306972535842,95,137.333333333333,457
"TCGA-G7-A8LD","Primary Tumor",4754,6.06585065073089,192,212.666666666667,951
"TCGA-G7-A8LE","Primary Tumor",3466,5.65950007521064,220,209,1310
"TCGA-GL-6846","Solid Tissue Normal",78345,10.3385110430517,33,29.3333333333333,390
"TCGA-GL-6846","Solid Tissue Normal",78345,10.3385110430517,105,108.666666666667,1109
"TCGA-GL-6846","Primary Tumor",2695,5.46174306207133,33,29.3333333333333,390
"TCGA-GL-6846","Primary Tumor",2695,5.46174306207133,105,108.666666666667,1109
"TCGA-GL-7773","Primary Tumor",550,3.39253571369668,128.5,206.666666666667,1191
"TCGA-GL-7966","Solid Tissue Normal",18305,8.62080817917492,125.5,228,1897
"TCGA-GL-7966","Solid Tissue Normal",18305,8.62080817917492,144.5,121.666666666667,1079
"TCGA-GL-7966","Primary Tumor",10441,7.33883405452343,125.5,228,1897
"TCGA-GL-7966","Primary Tumor",10441,7.33883405452343,144.5,121.666666666667,1079
"TCGA-GL-8500","Primary Tumor",839,4.09617971261132,148.5,91.6666666666667,656
"TCGA-GL-A4EM","Primary Tumor",1715,5.73874187559845,214,306.333333333333,1345
"TCGA-GL-A59R","Solid Tissue Normal",5515,7.23127080990314,22,24.3333333333333,147
"TCGA-GL-A59R","Solid Tissue Normal",5515,7.23127080990314,21.5,17,486
"TCGA-GL-A59R","Primary Tumor",659,4.17185406470634,22,24.3333333333333,147
"TCGA-GL-A59R","Primary Tumor",659,4.17185406470634,21.5,17,486
"TCGA-GL-A59T","Primary Tumor",361,3.17141658995686,70,157,587
"TCGA-GL-A9DC","Primary Tumor",556,3.48238306284274,69,67.6666666666667,801
"TCGA-GL-A9DD","Primary Tumor",948,4.32735217894188,175.5,367,2992
"TCGA-GL-A9DE","Solid Tissue Normal",9375,7.13501036095207,49.5,39.6666666666667,288
"TCGA-GL-A9DE","Solid Tissue Normal",9375,7.13501036095207,80,113,1173
"TCGA-GL-A9DE","Primary Tumor",1333,4.9018838296385,49.5,39.6666666666667,288
"TCGA-GL-A9DE","Primary Tumor",1333,4.9018838296385,80,113,1173
"TCGA-HE-7128","Primary Tumor",2054,5.45373742438151,863,739.333333333333,8069
"TCGA-HE-7129","Primary Tumor",892,3.51766583063131,55,51.6666666666667,793
"TCGA-HE-7130","Primary Tumor",3495,6.43458798236318,103,152.666666666667,1056
"TCGA-HE-A5NF","Primary Tumor",774,4.89802834946773,141.5,205.333333333333,1828
"TCGA-HE-A5NH","Primary Tumor",357,3.71344473885535,29.5,40.6666666666667,523
"TCGA-HE-A5NI","Primary Tumor",914,5.18918570536951,66.5,105,408
"TCGA-HE-A5NJ","Primary Tumor",1890,5.86725805392802,13.5,21.6666666666667,215
"TCGA-HE-A5NK","Primary Tumor",533,4.41151995349385,139.5,231,1629
"TCGA-HE-A5NL","Primary Tumor",696,4.51612068842285,153,346,1466
"TCGA-IA-A40U","Primary Tumor",1518,5.03320387679492,257.5,280.666666666667,963
"TCGA-IA-A40X","Primary Tumor",601,3.73773705666157,449.5,369.666666666667,994
"TCGA-IA-A40Y","Primary Tumor",1712,4.89662991322759,56,52.6666666666667,380
"TCGA-IA-A83S","Primary Tumor",630,4.3093441356926,117,186,809
"TCGA-IA-A83T","Primary Tumor",1055,4.30586557065816,567,845,2115
"TCGA-IA-A83V","Primary Tumor",863,4.62470567898002,398.5,561,1237
"TCGA-IA-A83W","Primary Tumor",960,4.32716562032726,299,284,1636
"TCGA-IZ-8195","Primary Tumor",950,4.86621698908599,15,16.3333333333333,289
"TCGA-IZ-8196","Primary Tumor",1176,4.6473814018548,27,27.6666666666667,949
"TCGA-IZ-A6M8","Primary Tumor",463,3.62528063398943,130.5,169.333333333333,662
"TCGA-IZ-A6M9","Primary Tumor",480,3.28642462201329,122,198,444
"TCGA-J7-6720","Primary Tumor",1181,4.53671074918753,211,258.333333333333,2128
"TCGA-J7-8537","Primary Tumor",4305,6.4451993737401,2424.5,1317,6216
"TCGA-J7-A8I2","Primary Tumor",1996,5.86299053269044,40,74.3333333333333,93
"TCGA-KV-A6GD","Primary Tumor",1268,4.60337727022685,443,624,2419
"TCGA-KV-A6GE","Primary Tumor",618,3.44907209766576,200.5,588.333333333333,941
"TCGA-KV-A74V","Primary Tumor",679,3.70997861449899,224.5,286.333333333333,582
"TCGA-MH-A55W","Primary Tumor",361,3.72257473815596,183.5,318.666666666667,1462
"TCGA-MH-A55Z","Primary Tumor",913,4.3983034244925,90.5,200.333333333333,549
"TCGA-MH-A560","Primary Tumor",928,5.05003835537715,39,51,209
"TCGA-MH-A561","Primary Tumor",836,4.06794753997607,306.5,281.666666666667,1420
"TCGA-MH-A562","Primary Tumor",395,3.3638936889683,460.5,515.333333333333,559
"TCGA-MH-A854","Primary Tumor",545,3.97419792860982,74.5,172.333333333333,114
"TCGA-MH-A855","Primary Tumor",1515,4.81159227496609,915.5,774.666666666667,2782
"TCGA-MH-A856","Primary Tumor",1102,4.79815897079397,28,60,764
