"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-5R-AA1D","Primary Tumor",6838,7.26414251493422,122.5,228,1378
"TCGA-5R-AAAM","Primary Tumor",1711,5.42971246018774,132,167.333333333333,1035
"TCGA-BC-4072","Primary Tumor",12210,6.98729830667142,889,1070.33333333333,4983
"TCGA-BC-4073","Primary Tumor",11743,7.32855300173305,1101.5,1000.33333333333,8379
"TCGA-BC-A10Q","Primary Tumor",9097,7.15480885851889,90.5,92,664
"TCGA-BC-A10Q","Primary Tumor",9097,7.15480885851889,41.5,48,277
"TCGA-BC-A10Q","Solid Tissue Normal",3268,6.6418365936015,90.5,92,664
"TCGA-BC-A10Q","Solid Tissue Normal",3268,6.6418365936015,41.5,48,277
"TCGA-BC-A10R","Solid Tissue Normal",6154,7.19568479223514,161.5,129,1360
"TCGA-BC-A10R","Solid Tissue Normal",6154,7.19568479223514,26.5,55.3333333333333,365
"TCGA-BC-A10R","Primary Tumor",8410,7.19567035075947,161.5,129,1360
"TCGA-BC-A10R","Primary Tumor",8410,7.19567035075947,26.5,55.3333333333333,365
"TCGA-BC-A10S","Primary Tumor",2626,5.65169943449916,132.5,285.333333333333,735
"TCGA-BC-A10T","Solid Tissue Normal",3486,7.00453935791675,53.5,78.6666666666667,407
"TCGA-BC-A10T","Solid Tissue Normal",3486,7.00453935791675,146.5,139.333333333333,834
"TCGA-BC-A10T","Primary Tumor",4405,6.04750125193046,53.5,78.6666666666667,407
"TCGA-BC-A10T","Primary Tumor",4405,6.04750125193046,146.5,139.333333333333,834
"TCGA-BC-A10U","Solid Tissue Normal",8185,7.79006476070812,118,71.3333333333333,514
"TCGA-BC-A10U","Solid Tissue Normal",8185,7.79006476070812,41.5,290.333333333333,460
"TCGA-BC-A10U","Primary Tumor",9464,7.0237002298882,118,71.3333333333333,514
"TCGA-BC-A10U","Primary Tumor",9464,7.0237002298882,41.5,290.333333333333,460
"TCGA-BC-A10W","Solid Tissue Normal",4421,6.84497037136478,261.5,226,767
"TCGA-BC-A10W","Solid Tissue Normal",4421,6.84497037136478,131,159.333333333333,1306
"TCGA-BC-A10W","Primary Tumor",14153,7.54731223249342,261.5,226,767
"TCGA-BC-A10W","Primary Tumor",14153,7.54731223249342,131,159.333333333333,1306
"TCGA-BC-A10X","Primary Tumor",6326,6.89615183411468,201,178.666666666667,1470
"TCGA-BC-A10X","Primary Tumor",6326,6.89615183411468,103.5,118.666666666667,997
"TCGA-BC-A10X","Solid Tissue Normal",4959,6.6628773260383,201,178.666666666667,1470
"TCGA-BC-A10X","Solid Tissue Normal",4959,6.6628773260383,103.5,118.666666666667,997
"TCGA-BC-A10Y","Primary Tumor",4482,6.00552014471788,220,167,729
"TCGA-BC-A10Y","Primary Tumor",4482,6.00552014471788,127,154.666666666667,1466
"TCGA-BC-A10Y","Solid Tissue Normal",3633,6.43180062818858,220,167,729
"TCGA-BC-A10Y","Solid Tissue Normal",3633,6.43180062818858,127,154.666666666667,1466
"TCGA-BC-A10Z","Primary Tumor",2614,5.30969890659488,9.5,27.6666666666667,121
"TCGA-BC-A10Z","Primary Tumor",2614,5.30969890659488,130.5,117.333333333333,418
"TCGA-BC-A10Z","Solid Tissue Normal",4397,6.64746163223112,9.5,27.6666666666667,121
"TCGA-BC-A10Z","Solid Tissue Normal",4397,6.64746163223112,130.5,117.333333333333,418
"TCGA-BC-A110","Primary Tumor",2574,6.65436429571601,121,146.333333333333,607
"TCGA-BC-A110","Primary Tumor",2574,6.65436429571601,78,61.6666666666667,650
"TCGA-BC-A110","Solid Tissue Normal",5233,7.22266372671336,121,146.333333333333,607
"TCGA-BC-A110","Solid Tissue Normal",5233,7.22266372671336,78,61.6666666666667,650
"TCGA-BC-A112","Primary Tumor",14598,7.90933155731457,31,66,471
"TCGA-BC-A216","Primary Tumor",4087,5.86953168384665,1562.5,752.666666666667,2071
"TCGA-BC-A216","Primary Tumor",4087,5.86953168384665,113.5,103,831
"TCGA-BC-A216","Solid Tissue Normal",3565,6.67449462030226,1562.5,752.666666666667,2071
"TCGA-BC-A216","Solid Tissue Normal",3565,6.67449462030226,113.5,103,831
"TCGA-BC-A217","Primary Tumor",5631,6.20880544027365,146.5,322.666666666667,672
"TCGA-BC-A3KF","Primary Tumor",3059,5.3222477199864,59.5,114.666666666667,601
"TCGA-BC-A3KG","Primary Tumor",7354,6.43324835984914,86,90.3333333333333,459
"TCGA-BC-A5W4","Primary Tumor",2741,6.19800082778689,5,247.666666666667,25
"TCGA-BC-A69H","Primary Tumor",3546,6.3172500752287,53,237,210
"TCGA-BC-A69I","Primary Tumor",920,4.54292313845232,75.5,66.3333333333333,162
"TCGA-BC-A8YO","Primary Tumor",12102,7.30142882165073,1246,573,3597
"TCGA-BD-A2L6","Solid Tissue Normal",4638,6.48830524704343,1171,1831,6702
"TCGA-BD-A2L6","Solid Tissue Normal",4638,6.48830524704343,139.5,286.333333333333,452
"TCGA-BD-A2L6","Primary Tumor",5754,6.57948229954056,1171,1831,6702
"TCGA-BD-A2L6","Primary Tumor",5754,6.57948229954056,139.5,286.333333333333,452
"TCGA-BD-A3EP","Primary Tumor",2660,5.76198405941042,201.5,508,2229
"TCGA-BD-A3EP","Primary Tumor",2660,5.76198405941042,124.5,191.666666666667,1113
"TCGA-BD-A3EP","Solid Tissue Normal",5041,7.30609041821664,201.5,508,2229
"TCGA-BD-A3EP","Solid Tissue Normal",5041,7.30609041821664,124.5,191.666666666667,1113
"TCGA-BD-A3ER","Primary Tumor",3717,6.46028447005606,34,103.333333333333,416
"TCGA-BW-A5NO","Primary Tumor",2355,6.19211515195718,49,120.666666666667,273
"TCGA-BW-A5NP","Primary Tumor",1688,4.72028138509409,70.5,53,317
"TCGA-BW-A5NQ","Primary Tumor",6394,6.60433696028595,1295,867.333333333333,3469
"TCGA-CC-5258","Primary Tumor",4291,6.02738123969711,113,302,1547
"TCGA-CC-5259","Primary Tumor",4055,7.6197114530714,52.5,85,35
"TCGA-CC-5260","Primary Tumor",6341,6.92545998142967,204,214.666666666667,932
"TCGA-CC-5261","Primary Tumor",5800,6.68093560580199,199.5,555,2823
"TCGA-CC-5262","Primary Tumor",2231,5.54610746376717,266.5,384.333333333333,534
"TCGA-CC-5263","Primary Tumor",12307,7.15461244675977,98.5,188.333333333333,1657
"TCGA-CC-5264","Primary Tumor",19103,7.70714946095107,143,2042.33333333333,862
"TCGA-CC-A123","Primary Tumor",3758,6.80278872198726,16.5,81,63
"TCGA-CC-A1HT","Primary Tumor",11269,6.43677267411629,1628,1910.33333333333,5478
"TCGA-CC-A3M9","Primary Tumor",11822,7.3219285533009,4692.5,2897,7558
"TCGA-CC-A3MA","Primary Tumor",5542,6.15574792049683,109.5,102.666666666667,444
"TCGA-CC-A3MB","Primary Tumor",5536,6.27120180100691,125.5,142.333333333333,511
"TCGA-CC-A3MC","Primary Tumor",3964,6.35181522608427,21.5,84,228
"TCGA-CC-A5UC","Primary Tumor",1878,5.52987616784087,53,151.666666666667,298
"TCGA-CC-A5UD","Primary Tumor",7204,6.88115519783533,60.5,81,180
"TCGA-CC-A5UE","Primary Tumor",9748,7.24753762678427,102,117,322
"TCGA-CC-A7IE","Primary Tumor",3243,6.17829494650613,371.5,470.666666666667,1297
"TCGA-CC-A7IF","Primary Tumor",2747,5.81323170968643,13,45.3333333333333,89
"TCGA-CC-A7IG","Primary Tumor",4343,6.12307426940959,13.5,102,68
"TCGA-CC-A7IH","Primary Tumor",1498,4.61409598652276,39,43.3333333333333,235
"TCGA-CC-A7II","Primary Tumor",12617,7.41132248926471,45,33.3333333333333,106
"TCGA-CC-A7IJ","Primary Tumor",9857,6.86055116662288,2085,1229,3064
"TCGA-CC-A7IK","Primary Tumor",2060,5.11977292554591,25.5,37,457
"TCGA-CC-A7IL","Primary Tumor",2329,5.50744695618837,25,17,69
"TCGA-CC-A8HS","Primary Tumor",4914,6.14581492685803,49,134.333333333333,356
"TCGA-CC-A8HT","Primary Tumor",8297,7.00982212394009,84,168,657
"TCGA-CC-A8HU","Primary Tumor",3025,5.73205518528274,16.5,31,126
"TCGA-CC-A8HV","Primary Tumor",5567,6.55444044858337,27.5,72.3333333333333,89
"TCGA-CC-A9FS","Primary Tumor",1779,5.10920008210556,67,91.3333333333333,324
"TCGA-CC-A9FU","Primary Tumor",3106,5.50038043916369,106,192.666666666667,483
"TCGA-CC-A9FV","Primary Tumor",5643,6.73712053875011,397.5,470,2674
"TCGA-CC-A9FW","Primary Tumor",1578,4.58214973107001,197,225.666666666667,566
"TCGA-DD-A113","Solid Tissue Normal",3530,6.89445518651582,36.5,53,322
"TCGA-DD-A113","Solid Tissue Normal",3530,6.89445518651582,273,215.333333333333,1123
"TCGA-DD-A113","Primary Tumor",5253,6.30719408136371,36.5,53,322
"TCGA-DD-A113","Primary Tumor",5253,6.30719408136371,273,215.333333333333,1123
"TCGA-DD-A114","Primary Tumor",5929,7.0778208568342,645.5,513.333333333333,2502
"TCGA-DD-A114","Primary Tumor",5929,7.0778208568342,754.5,714.333333333333,3996
"TCGA-DD-A114","Solid Tissue Normal",5945,6.93078566502766,645.5,513.333333333333,2502
"TCGA-DD-A114","Solid Tissue Normal",5945,6.93078566502766,754.5,714.333333333333,3996
"TCGA-DD-A115","Primary Tumor",1365,5.08351830809949,87.5,159,523
"TCGA-DD-A116","Primary Tumor",5873,6.93077268648577,62,134.333333333333,104
"TCGA-DD-A116","Primary Tumor",5873,6.93077268648577,206.5,231.333333333333,1186
"TCGA-DD-A116","Solid Tissue Normal",2329,5.84238435510071,62,134.333333333333,104
"TCGA-DD-A116","Solid Tissue Normal",2329,5.84238435510071,206.5,231.333333333333,1186
"TCGA-DD-A118","Solid Tissue Normal",2306,6.5572829509022,79,56.6666666666667,607
"TCGA-DD-A118","Solid Tissue Normal",2306,6.5572829509022,77,75,616
"TCGA-DD-A118","Primary Tumor",8750,7.03992330056188,79,56.6666666666667,607
"TCGA-DD-A118","Primary Tumor",8750,7.03992330056188,77,75,616
"TCGA-DD-A119","Primary Tumor",2699,5.94819858484238,46.5,128.333333333333,154
"TCGA-DD-A119","Primary Tumor",2699,5.94819858484238,80.5,78.3333333333333,1159
"TCGA-DD-A119","Solid Tissue Normal",3997,6.8926562845134,46.5,128.333333333333,154
"TCGA-DD-A119","Solid Tissue Normal",3997,6.8926562845134,80.5,78.3333333333333,1159
"TCGA-DD-A11A","Solid Tissue Normal",6484,7.20276331859445,219,270.666666666667,2036
"TCGA-DD-A11A","Solid Tissue Normal",6484,7.20276331859445,23.5,22,319
"TCGA-DD-A11A","Primary Tumor",8834,7.28263887047166,219,270.666666666667,2036
"TCGA-DD-A11A","Primary Tumor",8834,7.28263887047166,23.5,22,319
"TCGA-DD-A11B","Solid Tissue Normal",2547,6.79598923372148,82,75,425
"TCGA-DD-A11B","Solid Tissue Normal",2547,6.79598923372148,30,67,454
"TCGA-DD-A11B","Primary Tumor",2664,5.63967332270391,82,75,425
"TCGA-DD-A11B","Primary Tumor",2664,5.63967332270391,30,67,454
"TCGA-DD-A11C","Solid Tissue Normal",1312,6.2039590348904,47.5,62.6666666666667,391
"TCGA-DD-A11C","Solid Tissue Normal",1312,6.2039590348904,53,177.333333333333,896
"TCGA-DD-A11C","Primary Tumor",4399,6.08855215519561,47.5,62.6666666666667,391
"TCGA-DD-A11C","Primary Tumor",4399,6.08855215519561,53,177.333333333333,896
"TCGA-DD-A11D","Primary Tumor",2811,6.79949040364474,15,38.3333333333333,157
"TCGA-DD-A11D","Primary Tumor",2811,6.79949040364474,420.5,328,1920
"TCGA-DD-A11D","Solid Tissue Normal",5257,7.13496123313815,15,38.3333333333333,157
"TCGA-DD-A11D","Solid Tissue Normal",5257,7.13496123313815,420.5,328,1920
"TCGA-DD-A1EA","Primary Tumor",3874,6.21056268818805,358.5,221.666666666667,1434
"TCGA-DD-A1EB","Solid Tissue Normal",3137,6.09610739724679,249.5,209.333333333333,1578
"TCGA-DD-A1EB","Solid Tissue Normal",3137,6.09610739724679,146,109.666666666667,446
"TCGA-DD-A1EB","Primary Tumor",1546,5.09533057838726,249.5,209.333333333333,1578
"TCGA-DD-A1EB","Primary Tumor",1546,5.09533057838726,146,109.666666666667,446
"TCGA-DD-A1EC","Primary Tumor",10892,7.25398394289761,2032,2657.66666666667,10555
"TCGA-DD-A1EC","Primary Tumor",10892,7.25398394289761,87.5,82.3333333333333,1022
"TCGA-DD-A1EC","Solid Tissue Normal",2425,5.99836540187415,2032,2657.66666666667,10555
"TCGA-DD-A1EC","Solid Tissue Normal",2425,5.99836540187415,87.5,82.3333333333333,1022
"TCGA-DD-A1ED","Primary Tumor",6634,7.04141262948011,295,252.666666666667,1315
"TCGA-DD-A1EE","Primary Tumor",1902,4.77476801867037,9,27.3333333333333,517
"TCGA-DD-A1EE","Primary Tumor",1902,4.77476801867037,115.5,144.333333333333,1225
"TCGA-DD-A1EE","Solid Tissue Normal",3270,7.00464759367514,9,27.3333333333333,517
"TCGA-DD-A1EE","Solid Tissue Normal",3270,7.00464759367514,115.5,144.333333333333,1225
"TCGA-DD-A1EF","Primary Tumor",3442,6.46411407307729,147,257.666666666667,1192
"TCGA-DD-A1EG","Solid Tissue Normal",4466,7.06925464606097,152.5,160.333333333333,951
"TCGA-DD-A1EG","Solid Tissue Normal",4466,7.06925464606097,242,524,1508
"TCGA-DD-A1EG","Primary Tumor",2832,5.59077900278828,152.5,160.333333333333,951
"TCGA-DD-A1EG","Primary Tumor",2832,5.59077900278828,242,524,1508
"TCGA-DD-A1EH","Primary Tumor",1079,3.86015116691687,105,162.333333333333,907
"TCGA-DD-A1EH","Primary Tumor",1079,3.86015116691687,171,155,562
"TCGA-DD-A1EH","Solid Tissue Normal",4615,7.01463444100935,105,162.333333333333,907
"TCGA-DD-A1EH","Solid Tissue Normal",4615,7.01463444100935,171,155,562
"TCGA-DD-A1EI","Solid Tissue Normal",3216,6.1586435353435,130,166.333333333333,1160
"TCGA-DD-A1EI","Solid Tissue Normal",3216,6.1586435353435,99,298.333333333333,1193
"TCGA-DD-A1EI","Primary Tumor",4845,5.93720707495184,130,166.333333333333,1160
"TCGA-DD-A1EI","Primary Tumor",4845,5.93720707495184,99,298.333333333333,1193
"TCGA-DD-A1EJ","Primary Tumor",1024,3.53991775417136,106.5,97.3333333333333,1056
"TCGA-DD-A1EJ","Primary Tumor",1024,3.53991775417136,157,134,1223
"TCGA-DD-A1EJ","Solid Tissue Normal",5420,6.72820525288556,106.5,97.3333333333333,1056
"TCGA-DD-A1EJ","Solid Tissue Normal",5420,6.72820525288556,157,134,1223
"TCGA-DD-A1EK","Primary Tumor",2379,5.99152896873468,36,82.3333333333333,404
"TCGA-DD-A1EL","Solid Tissue Normal",3479,6.04329692277004,164,186.333333333333,1618
"TCGA-DD-A1EL","Solid Tissue Normal",3479,6.04329692277004,64.5,164.333333333333,1016
"TCGA-DD-A1EL","Primary Tumor",6427,6.04716956592757,164,186.333333333333,1618
"TCGA-DD-A1EL","Primary Tumor",6427,6.04716956592757,64.5,164.333333333333,1016
"TCGA-DD-A39V","Solid Tissue Normal",2832,6.58419429184047,137,128.333333333333,542
"TCGA-DD-A39V","Solid Tissue Normal",2832,6.58419429184047,395.5,365.333333333333,354
"TCGA-DD-A39V","Primary Tumor",1817,5.70641458864514,137,128.333333333333,542
"TCGA-DD-A39V","Primary Tumor",1817,5.70641458864514,395.5,365.333333333333,354
"TCGA-DD-A39W","Primary Tumor",398,3.07765057141942,27.5,69.6666666666667,624
"TCGA-DD-A39W","Primary Tumor",398,3.07765057141942,56.5,70,507
"TCGA-DD-A39W","Solid Tissue Normal",2445,5.97156614054047,27.5,69.6666666666667,624
"TCGA-DD-A39W","Solid Tissue Normal",2445,5.97156614054047,56.5,70,507
"TCGA-DD-A39X","Solid Tissue Normal",2415,5.97158454088387,117,184.333333333333,571
"TCGA-DD-A39X","Solid Tissue Normal",2415,5.97158454088387,67,144.666666666667,253
"TCGA-DD-A39X","Primary Tumor",2128,5.41146076360041,117,184.333333333333,571
"TCGA-DD-A39X","Primary Tumor",2128,5.41146076360041,67,144.666666666667,253
"TCGA-DD-A39Y","Primary Tumor",8313,7.11409051542084,43,108,142
"TCGA-DD-A39Z","Primary Tumor",424,3.7195475243231,31.5,69,52
"TCGA-DD-A39Z","Primary Tumor",424,3.7195475243231,35,50.3333333333333,177
"TCGA-DD-A39Z","Solid Tissue Normal",2317,6.20091680008738,31.5,69,52
"TCGA-DD-A39Z","Solid Tissue Normal",2317,6.20091680008738,35,50.3333333333333,177
"TCGA-DD-A3A1","Solid Tissue Normal",2244,6.30777644285025,148,193.333333333333,288
"TCGA-DD-A3A1","Solid Tissue Normal",2244,6.30777644285025,83,259.333333333333,280
"TCGA-DD-A3A1","Primary Tumor",3639,6.39232119020229,148,193.333333333333,288
"TCGA-DD-A3A1","Primary Tumor",3639,6.39232119020229,83,259.333333333333,280
"TCGA-DD-A3A2","Solid Tissue Normal",3223,6.39319848387922,69,89.3333333333333,488
"TCGA-DD-A3A2","Solid Tissue Normal",3223,6.39319848387922,33.5,48,253
"TCGA-DD-A3A2","Primary Tumor",451,3.58630612176053,69,89.3333333333333,488
"TCGA-DD-A3A2","Primary Tumor",451,3.58630612176053,33.5,48,253
"TCGA-DD-A3A3","Solid Tissue Normal",3631,6.93511336165942,114,93,667
"TCGA-DD-A3A3","Solid Tissue Normal",3631,6.93511336165942,25,48.3333333333333,65
"TCGA-DD-A3A3","Primary Tumor",2131,6.12062538109628,114,93,667
"TCGA-DD-A3A3","Primary Tumor",2131,6.12062538109628,25,48.3333333333333,65
"TCGA-DD-A3A4","Primary Tumor",1481,5.47284860512204,1.5,1.33333333333333,82
"TCGA-DD-A3A4","Primary Tumor",1481,5.47284860512204,276,288.666666666667,1325
"TCGA-DD-A3A4","Solid Tissue Normal",3781,6.26991433864121,1.5,1.33333333333333,82
"TCGA-DD-A3A4","Solid Tissue Normal",3781,6.26991433864121,276,288.666666666667,1325
"TCGA-DD-A3A5","Primary Tumor",3207,6.25371825475831,107,84,120
"TCGA-DD-A3A5","Primary Tumor",3207,6.25371825475831,28.5,30.6666666666667,105
"TCGA-DD-A3A5","Solid Tissue Normal",3127,6.80870529178409,107,84,120
"TCGA-DD-A3A5","Solid Tissue Normal",3127,6.80870529178409,28.5,30.6666666666667,105
"TCGA-DD-A3A6","Solid Tissue Normal",1359,6.06885851403897,14,24.6666666666667,16
"TCGA-DD-A3A6","Solid Tissue Normal",1359,6.06885851403897,106,279,209
"TCGA-DD-A3A6","Primary Tumor",21326,8.8863234026848,14,24.6666666666667,16
"TCGA-DD-A3A6","Primary Tumor",21326,8.8863234026848,106,279,209
"TCGA-DD-A3A7","Primary Tumor",3484,6.86825354275847,27.5,61.6666666666667,20
"TCGA-DD-A3A8","Primary Tumor",611,3.90363302669631,17,36.6666666666667,134
"TCGA-DD-A3A8","Primary Tumor",611,3.90363302669631,70.5,111.333333333333,259
"TCGA-DD-A3A8","Solid Tissue Normal",2092,6.29710233686269,17,36.6666666666667,134
"TCGA-DD-A3A8","Solid Tissue Normal",2092,6.29710233686269,70.5,111.333333333333,259
"TCGA-DD-A3A9","Primary Tumor",8834,7.62876692331233,134.5,373,216
"TCGA-DD-A4NA","Primary Tumor",20381,7.98736640838001,41,143.333333333333,1680
"TCGA-DD-A4NB","Primary Tumor",12371,7.99847843166784,325.5,349,1415
"TCGA-DD-A4ND","Primary Tumor",3101,5.63537355773074,465.5,424.333333333333,2509
"TCGA-DD-A4NE","Primary Tumor",4059,6.24345008988935,7.5,22.6666666666667,132
"TCGA-DD-A4NF","Primary Tumor",1540,4.90836873846444,34.5,31.3333333333333,210
"TCGA-DD-A4NG","Primary Tumor",1229,4.63396783445145,85.5,185.333333333333,868
"TCGA-DD-A4NH","Primary Tumor",3444,5.66097438990208,57,354.666666666667,1055
"TCGA-DD-A4NI","Primary Tumor",2455,5.52724104084075,455.5,398,2368
"TCGA-DD-A4NJ","Primary Tumor",3123,6.05473958634692,49.5,141.333333333333,1147
"TCGA-DD-A4NK","Primary Tumor",683,3.90659065652505,26,37.3333333333333,256
"TCGA-DD-A4NL","Primary Tumor",3147,6.58502425995809,49.5,75.6666666666667,241
"TCGA-DD-A4NN","Primary Tumor",3140,5.62780965056035,22.5,30,155
"TCGA-DD-A4NO","Primary Tumor",2195,5.40613481411415,46.5,93.3333333333333,403
"TCGA-DD-A4NP","Primary Tumor",5660,6.47743624816569,44,69,201
"TCGA-DD-A4NQ","Primary Tumor",8477,7.58171525148088,23,104.333333333333,345
"TCGA-DD-A4NR","Primary Tumor",4259,6.07208789092133,1402.5,1027.33333333333,4518
"TCGA-DD-A4NS","Primary Tumor",8133,6.9225426873856,676,598,2675
"TCGA-DD-A4NV","Primary Tumor",1566,4.60743346685676,97.5,123.666666666667,1000
"TCGA-DD-A73A","Primary Tumor",1247,5.02250008467763,193,258.666666666667,976
"TCGA-DD-A73B","Primary Tumor",10206,7.59174558144669,21.5,39.6666666666667,218
"TCGA-DD-A73C","Primary Tumor",2130,5.36763354579799,196.5,114.666666666667,1146
"TCGA-DD-A73D","Primary Tumor",1237,4.84538753082739,7,9,100
"TCGA-DD-A73E","Primary Tumor",1335,4.72855012550052,11,11.3333333333333,73
"TCGA-DD-A73F","Primary Tumor",2631,5.76257361817617,1071,836.333333333333,3351
"TCGA-DD-A73G","Primary Tumor",1080,4.76056193358362,33.5,74,18
"TCGA-DD-AA3A","Primary Tumor",4034,6.02238617770151,37,63.6666666666667,169
"TCGA-DD-AAC8","Primary Tumor",1801,5.09637381566383,27,57,348
"TCGA-DD-AAC9","Primary Tumor",1345,5.45612099309562,61.5,227.333333333333,309
"TCGA-DD-AACA","Primary Tumor",2915,5.52009958636316,122.5,64.3333333333333,504
"TCGA-DD-AACA","Primary Tumor",2915,5.52009958636316,20,16.6666666666667,195
"TCGA-DD-AACA","Primary Tumor",2915,5.52009958636316,17,9.66666666666667,78
"TCGA-DD-AACA","Recurrent Tumor",1950,5.03323521837557,122.5,64.3333333333333,504
"TCGA-DD-AACA","Recurrent Tumor",1950,5.03323521837557,20,16.6666666666667,195
"TCGA-DD-AACA","Recurrent Tumor",1950,5.03323521837557,17,9.66666666666667,78
"TCGA-DD-AACA","Recurrent Tumor",2035,5.36031169874492,122.5,64.3333333333333,504
"TCGA-DD-AACA","Recurrent Tumor",2035,5.36031169874492,20,16.6666666666667,195
"TCGA-DD-AACA","Recurrent Tumor",2035,5.36031169874492,17,9.66666666666667,78
"TCGA-DD-AACB","Primary Tumor",727,4.4787300357541,648,405.333333333333,594
"TCGA-DD-AACC","Primary Tumor",3523,6.64609620004607,2122,1423,2382
"TCGA-DD-AACD","Primary Tumor",3757,6.87112673473532,43,115.666666666667,105
"TCGA-DD-AACE","Primary Tumor",734,4.50039183868715,50,36,152
"TCGA-DD-AACF","Primary Tumor",4044,6.49357893937293,58.5,63,445
"TCGA-DD-AACG","Primary Tumor",4375,6.91464776488757,48,118.666666666667,80
"TCGA-DD-AACH","Primary Tumor",9162,6.79970977949588,40.5,90.6666666666667,762
"TCGA-DD-AACI","Primary Tumor",1359,5.82966356077471,420.5,412.333333333333,215
"TCGA-DD-AACJ","Primary Tumor",5132,6.48203282323504,20,30.3333333333333,146
"TCGA-DD-AACK","Primary Tumor",5637,5.69153835271463,98,300.333333333333,1260
"TCGA-DD-AACL","Primary Tumor",3916,6.9046405708244,208,281.333333333333,558
"TCGA-DD-AACN","Primary Tumor",7607,7.19486058240915,171,172.333333333333,951
"TCGA-DD-AACO","Primary Tumor",4321,7.33001751441664,43.5,130.333333333333,67
"TCGA-DD-AACP","Primary Tumor",1913,5.33408187753371,283,98.6666666666667,182
"TCGA-DD-AACQ","Primary Tumor",2648,5.61019685137756,33.5,32,38
"TCGA-DD-AACS","Primary Tumor",3278,6.50290788301768,13,20,109
"TCGA-DD-AACT","Primary Tumor",1359,5.78926551046091,100,115.333333333333,316
"TCGA-DD-AACU","Primary Tumor",2627,5.71050584863993,133,188,678
"TCGA-DD-AACV","Primary Tumor",1670,5.42533504884581,13.5,22.3333333333333,90
"TCGA-DD-AACW","Primary Tumor",898,4.27467979527596,42,141,422
"TCGA-DD-AACX","Primary Tumor",4808,6.67360203002031,70.5,46,295
"TCGA-DD-AACY","Primary Tumor",862,4.473757550994,102,118.333333333333,320
"TCGA-DD-AACZ","Primary Tumor",5891,6.71238071126996,509.5,560,4269
"TCGA-DD-AAD0","Primary Tumor",5496,6.94568154252785,20,79,187
"TCGA-DD-AAD1","Primary Tumor",5797,6.8124878270188,448.5,603.333333333333,3090
"TCGA-DD-AAD2","Primary Tumor",2280,6.02547762513382,87.5,243,636
"TCGA-DD-AAD3","Primary Tumor",1414,4.95576248143386,143,259.333333333333,937
"TCGA-DD-AAD5","Primary Tumor",7807,6.881095210429,42.5,49,427
"TCGA-DD-AAD6","Primary Tumor",900,5.32843564461382,7,29.6666666666667,96
"TCGA-DD-AAD8","Primary Tumor",1017,4.581824372753,56,53.6666666666667,205
"TCGA-DD-AADA","Primary Tumor",5396,6.98382181556121,200,318.333333333333,747
"TCGA-DD-AADB","Primary Tumor",4533,6.30610365964191,832.5,729.666666666667,1878
"TCGA-DD-AADC","Primary Tumor",3140,6.0705303068355,47,66,245
