"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-A3-3362","Primary Tumor",48583,9.82445172972518,475,303.333333333333,2538
"TCGA-A3-3363","Primary Tumor",108301,10.5532774770868,283.5,312.666666666667,3226
"TCGA-A3-3365","Primary Tumor",35790,9.21497585860197,458,556,4172
"TCGA-A3-3367","Primary Tumor",60066,9.480313823919,449.5,636,6437
"TCGA-A3-3370","Primary Tumor",74562,9.64827821888043,4185,2195.66666666667,12729
"TCGA-A3-3372","Primary Tumor",29952,8.575932135212,830,682.666666666667,6598
"TCGA-A3-3373","Primary Tumor",88674,10.3273588965095,407.5,410.333333333333,4994
"TCGA-A3-3374","Primary Tumor",22537,8.96219689300411,106.5,220,1437
"TCGA-A3-3376","Primary Tumor",32863,8.39667505066225,567,701.333333333333,8963
"TCGA-A3-3378","Primary Tumor",48654,9.54128264390117,1910.5,1251,16148
"TCGA-A3-3380","Primary Tumor",66906,9.85586975607393,423,568.333333333333,3204
"TCGA-A3-3382","Primary Tumor",18895,8.28234677582983,994.5,763.666666666667,5823
"TCGA-A3-3383","Primary Tumor",32744,9.63656248335814,523.5,881.666666666667,1543
"TCGA-A3-3385","Primary Tumor",67968,9.91868474997757,102,105.333333333333,2360
"TCGA-A3-3387","Solid Tissue Normal",25928,9.23513921383655,49.5,49.3333333333333,702
"TCGA-A3-3387","Solid Tissue Normal",25928,9.23513921383655,414.5,667.666666666667,8226
"TCGA-A3-3387","Primary Tumor",32255,8.77143414388133,49.5,49.3333333333333,702
"TCGA-A3-3387","Primary Tumor",32255,8.77143414388133,414.5,667.666666666667,8226
"TCGA-A3-A6NI","Primary Tumor",57675,9.85055172643782,106.5,228.333333333333,2448
"TCGA-A3-A6NJ","Primary Tumor",49563,9.80613326855297,3558,1654.66666666667,6896
"TCGA-A3-A6NL","Primary Tumor",30484,9.1135172499058,427.5,458.333333333333,4137
"TCGA-A3-A6NN","Primary Tumor",44254,9.46935269485227,557.5,561.666666666667,5719
"TCGA-A3-A8CQ","Primary Tumor",27013,8.94807649050351,190.5,261.666666666667,2356
"TCGA-A3-A8OU","Primary Tumor",53229,9.87550785228528,459.5,464.666666666667,2729
"TCGA-A3-A8OV","Primary Tumor",69385,10.497112407235,155,109.666666666667,2043
"TCGA-A3-A8OW","Primary Tumor",48708,9.67034301974089,1224,771.666666666667,3312
"TCGA-A3-A8OX","Primary Tumor",25052,8.58197579207286,862.5,1330,7275
"TCGA-AK-3425","Primary Tumor",18942,8.85147105067793,1943,973.666666666667,4750
"TCGA-AK-3426","Primary Tumor",6594,7.43235794740545,4607,2909,2786
"TCGA-AK-3427","Primary Tumor",30628,9.62073964038344,21.5,21.6666666666667,413
"TCGA-AK-3428","Primary Tumor",33101,10.1611585216018,226.5,80.6666666666667,1423
"TCGA-AK-3429","Primary Tumor",32583,9.75573171553994,3643.5,1854.33333333333,5963
"TCGA-AK-3431","Primary Tumor",41588,10.0321905295565,289,404,1944
"TCGA-AK-3433","Primary Tumor",7973,7.75494705718533,35,29.6666666666667,762
"TCGA-AK-3434","Primary Tumor",21522,9.02109037039388,587,759,2474
"TCGA-AK-3436","Primary Tumor",20392,8.93891396664023,546.5,553,1204
"TCGA-AK-3440","Primary Tumor",21816,8.91623613261093,37,27,916
"TCGA-AK-3443","Primary Tumor",112435,10.9635904925587,18.5,12.3333333333333,1174
"TCGA-AK-3444","Primary Tumor",135754,10.1117756363461,2247.5,1504,7443
"TCGA-AK-3445","Primary Tumor",11087,7.8147063837482,803.5,972.666666666667,4388
"TCGA-AK-3447","Primary Tumor",4400,7.71713477522757,39,37.6666666666667,155
"TCGA-AK-3450","Primary Tumor",77141,10.5016876749907,457,407,1339
"TCGA-AK-3451","Primary Tumor",49155,10.5429834308053,1284.5,662.666666666667,1392
"TCGA-AK-3453","Primary Tumor",18760,8.98048457889593,1933.5,1254,2617
"TCGA-AK-3454","Primary Tumor",3818,7.10140155110276,380,277,645
"TCGA-AK-3455","Primary Tumor",52459,10.0095680581561,7125.5,3428.66666666667,9118
"TCGA-AK-3456","Primary Tumor",27713,9.36141520348252,104,153,2416
"TCGA-AK-3458","Primary Tumor",33852,9.30724748911709,776.5,601.666666666667,2645
"TCGA-AK-3460","Primary Tumor",38569,9.85745932371574,426.5,313.666666666667,2149
"TCGA-AK-3461","Primary Tumor",31039,9.16753118933743,390.5,461,3778
"TCGA-AK-3465","Primary Tumor",10299,7.50819944521235,35.5,104,1400
"TCGA-AS-3777","Primary Tumor",11032,7.95028498536392,110.5,181.666666666667,931
"TCGA-AS-3778","Primary Tumor",45575,9.39996795222596,494.5,383,3135
"TCGA-B0-4688","Primary Tumor",18002,8.15253033241107,134.5,170,2530
"TCGA-B0-4690","Primary Tumor",15094,7.86208696384655,2162,1351.33333333333,14742
"TCGA-B0-4691","Primary Tumor",23047,8.47667913771432,2076.5,1439.33333333333,4184
"TCGA-B0-4693","Primary Tumor",48787,9.96187125044063,1632.5,930.333333333333,5354
"TCGA-B0-4694","Primary Tumor",23712,8.73832545698897,3867.5,2578.33333333333,10267
"TCGA-B0-4696","Primary Tumor",1938,5.32245048665753,11.5,14,2985
"TCGA-B0-4697","Primary Tumor",5742,7.83990426847637,1929.5,1193.33333333333,2750
"TCGA-B0-4698","Primary Tumor",20459,8.14720973114145,6134,3065.33333333333,8724
"TCGA-B0-4699","Primary Tumor",33461,8.29998309573435,6136.5,2619.66666666667,11850
"TCGA-B0-4700","Primary Tumor",13804,8.14936845638851,4435.5,3403.66666666667,7203
"TCGA-B0-4700","Primary Tumor",13804,8.14936845638851,48,63.3333333333333,620
"TCGA-B0-4700","Solid Tissue Normal",19648,8.79999226210897,4435.5,3403.66666666667,7203
"TCGA-B0-4700","Solid Tissue Normal",19648,8.79999226210897,48,63.3333333333333,620
"TCGA-B0-4701","Primary Tumor",44322,9.5466421146613,1108.5,1167,5214
"TCGA-B0-4703","Primary Tumor",16856,8.04481321097525,1621.5,1055.66666666667,4983
"TCGA-B0-4706","Primary Tumor",22572,8.27841560710533,1258,898.333333333333,3477
"TCGA-B0-4707","Primary Tumor",29378,9.69665401407999,901.5,467,1237
"TCGA-B0-4710","Primary Tumor",29362,8.60343822321944,898.5,599,4567
"TCGA-B0-4712","Solid Tissue Normal",55073,9.540805006791,60.5,54,384
"TCGA-B0-4712","Solid Tissue Normal",55073,9.540805006791,945,1036,3901
"TCGA-B0-4712","Primary Tumor",15219,8.29690221567921,60.5,54,384
"TCGA-B0-4712","Primary Tumor",15219,8.29690221567921,945,1036,3901
"TCGA-B0-4713","Primary Tumor",37952,9.92367201482747,603,457,2073
"TCGA-B0-4714","Primary Tumor",22074,8.53210424492383,3073.5,1676.66666666667,6831
"TCGA-B0-4718","Primary Tumor",20573,8.87608356927969,727,525.666666666667,1532
"TCGA-B0-4810","Primary Tumor",20255,8.10586851271702,2999,2343.33333333333,5163
"TCGA-B0-4811","Primary Tumor",29023,8.71144982806734,256.5,446.666666666667,1086
"TCGA-B0-4813","Primary Tumor",6048,6.99047521673189,114,111.666666666667,823
"TCGA-B0-4814","Primary Tumor",48593,9.65775349908446,403.5,368,2329
"TCGA-B0-4815","Primary Tumor",17836,7.857586238807,5933.5,3424.66666666667,15165
"TCGA-B0-4816","Primary Tumor",44342,9.14669944157358,792.5,762.666666666667,8263
"TCGA-B0-4817","Primary Tumor",19676,8.97809969440168,218,232.666666666667,2043
"TCGA-B0-4818","Primary Tumor",45388,9.30649393330286,1282,1329,7013
"TCGA-B0-4819","Primary Tumor",17562,8.201737081192,5626.5,3404.66666666667,10762
"TCGA-B0-4821","Primary Tumor",21270,8.26929951027994,985.5,796,1408
"TCGA-B0-4822","Primary Tumor",7391,7.27731490929174,859.5,651,1170
"TCGA-B0-4823","Primary Tumor",64050,10.2515291033481,2122.5,1089,4646
"TCGA-B0-4824","Primary Tumor",20680,8.55933453639269,2506,1303,5879
"TCGA-B0-4827","Primary Tumor",75787,10.3006158742258,1768,1334.33333333333,6643
"TCGA-B0-4828","Primary Tumor",26470,8.98104599734728,472.5,592.333333333333,2340
"TCGA-B0-4833","Primary Tumor",24478,9.01502386148872,1695.5,964,2329
"TCGA-B0-4834","Primary Tumor",55715,10.2988249463247,50,26.6666666666667,513
"TCGA-B0-4836","Primary Tumor",15492,8.38898473452688,1724.5,1340.33333333333,5600
"TCGA-B0-4837","Primary Tumor",17261,8.44584648633862,285,360.666666666667,1603
"TCGA-B0-4838","Primary Tumor",41667,9.46669606109749,8141,2914.33333333333,11027
"TCGA-B0-4839","Primary Tumor",35126,9.73024151592516,383.5,564.666666666667,2299
"TCGA-B0-4841","Primary Tumor",12150,9.22331831448095,231.5,162,304
"TCGA-B0-4842","Primary Tumor",21216,9.25693035333856,755.5,999.666666666667,1400
"TCGA-B0-4843","Primary Tumor",17441,8.65682585615067,114,269.666666666667,846
"TCGA-B0-4844","Primary Tumor",12395,8.18039355181288,720.5,520.666666666667,2041
"TCGA-B0-4845","Primary Tumor",33933,9.02882376418169,97,305.666666666667,1888
"TCGA-B0-4846","Primary Tumor",54981,9.69490367777758,1949,1157,9042
"TCGA-B0-4847","Primary Tumor",27481,9.16978381395393,2526,2041.66666666667,4385
"TCGA-B0-4848","Primary Tumor",14332,8.34684219677103,1107,848.666666666667,4945
"TCGA-B0-4849","Primary Tumor",17589,8.41818849207378,409,345.666666666667,3396
"TCGA-B0-4852","Primary Tumor",60604,9.08567404566227,1016.5,807,7560
"TCGA-B0-4945","Primary Tumor",47694,9.74000029891116,434.5,332.666666666667,2176
"TCGA-B0-5075","Primary Tumor",72310,9.88407641060781,2233.5,1311.66666666667,7185
"TCGA-B0-5077","Primary Tumor",47244,9.15882519524974,1055,894,4298
"TCGA-B0-5080","Primary Tumor",27604,8.96375498876638,1521.5,1619.66666666667,4418
"TCGA-B0-5081","Primary Tumor",40911,9.04122190851677,3246.5,4463.33333333333,15530
"TCGA-B0-5083","Primary Tumor",12701,8.40048999402478,604.5,690.333333333333,3550
"TCGA-B0-5084","Primary Tumor",15904,7.82637443776407,525,323.333333333333,1264
"TCGA-B0-5085","Primary Tumor",35993,9.33398332508204,322,383,847
"TCGA-B0-5088","Primary Tumor",38975,9.09629196890598,790,1246,3515
"TCGA-B0-5092","Primary Tumor",26811,8.80614487455675,7009.5,3820.33333333333,7339
"TCGA-B0-5094","Primary Tumor",36838,9.0506942462445,641.5,375.666666666667,3078
"TCGA-B0-5095","Primary Tumor",17561,8.14050400428103,988.5,552,3842
"TCGA-B0-5096","Primary Tumor",16313,8.59644748123279,432.5,309.666666666667,4197
"TCGA-B0-5097","Primary Tumor",18754,8.53454724092358,600,702.333333333333,5957
"TCGA-B0-5098","Primary Tumor",63764,9.5335736915149,233,109.666666666667,274
"TCGA-B0-5099","Primary Tumor",78234,10.3091746920314,101.5,100.666666666667,667
"TCGA-B0-5100","Primary Tumor",22502,8.72815350647867,128.5,174,398
"TCGA-B0-5102","Primary Tumor",19097,8.22965109637911,907,652,2676
"TCGA-B0-5104","Primary Tumor",56521,9.5446064974917,351,348,4801
"TCGA-B0-5106","Primary Tumor",24522,8.58496421025148,1566.5,854.333333333333,5800
"TCGA-B0-5107","Primary Tumor",26944,8.87154173323729,2745,1408.66666666667,3364
"TCGA-B0-5108","Primary Tumor",10996,7.51880694812986,805,1281,9955
"TCGA-B0-5109","Primary Tumor",34398,9.35320907711591,2707,1792.33333333333,5169
"TCGA-B0-5110","Primary Tumor",65626,10.0574904640732,481,449.666666666667,4272
"TCGA-B0-5113","Primary Tumor",50516,9.46501281299878,1189,1077.66666666667,8205
"TCGA-B0-5115","Primary Tumor",46216,9.29498915742387,396,698.666666666667,5015
"TCGA-B0-5116","Primary Tumor",26387,9.05864168023376,325.5,302,1470
"TCGA-B0-5117","Primary Tumor",7765,7.71340971829685,23,39,207
"TCGA-B0-5119","Primary Tumor",43547,9.55151319963849,1657.5,741.666666666667,4178
"TCGA-B0-5120","Primary Tumor",38608,9.30342301279983,275,505,3490
"TCGA-B0-5121","Primary Tumor",42993,9.61086792777781,780.5,944.333333333333,3647
"TCGA-B0-5399","Primary Tumor",50970,9.5498848492313,748.5,1441,5956
"TCGA-B0-5400","Primary Tumor",37626,9.63751425172699,943.5,879,2318
"TCGA-B0-5402","Solid Tissue Normal",39136,9.26253464871732,407,518.333333333333,3240
"TCGA-B0-5402","Solid Tissue Normal",39136,9.26253464871732,365,552.333333333333,5514
"TCGA-B0-5402","Primary Tumor",41125,9.12781189039271,407,518.333333333333,3240
"TCGA-B0-5402","Primary Tumor",41125,9.12781189039271,365,552.333333333333,5514
"TCGA-B0-5690","Solid Tissue Normal",30734,8.99186581275345,44,40.3333333333333,618
"TCGA-B0-5690","Solid Tissue Normal",30734,8.99186581275345,247,419,4020
"TCGA-B0-5690","Primary Tumor",37647,9.46381957400998,44,40.3333333333333,618
"TCGA-B0-5690","Primary Tumor",37647,9.46381957400998,247,419,4020
"TCGA-B0-5691","Solid Tissue Normal",43642,9.11129172003326,286.5,478.666666666667,5829
"TCGA-B0-5691","Solid Tissue Normal",43642,9.11129172003326,375,424.666666666667,3998
"TCGA-B0-5691","Primary Tumor",26951,9.30501019375549,286.5,478.666666666667,5829
"TCGA-B0-5691","Primary Tumor",26951,9.30501019375549,375,424.666666666667,3998
"TCGA-B0-5692","Primary Tumor",51075,10.0213005913233,7185,3548.33333333333,7178
"TCGA-B0-5693","Primary Tumor",39204,9.46438906881006,121.5,117.666666666667,1474
"TCGA-B0-5694","Solid Tissue Normal",38384,9.3303016906065,184.5,310.333333333333,2859
"TCGA-B0-5694","Solid Tissue Normal",38384,9.3303016906065,105.5,229.333333333333,2116
"TCGA-B0-5694","Primary Tumor",22740,9.20566221661203,184.5,310.333333333333,2859
"TCGA-B0-5694","Primary Tumor",22740,9.20566221661203,105.5,229.333333333333,2116
"TCGA-B0-5695","Primary Tumor",87407,10.3556907399068,668.5,513.333333333333,3054
"TCGA-B0-5696","Solid Tissue Normal",33975,9.32764402473864,97.5,118.333333333333,1066
"TCGA-B0-5696","Solid Tissue Normal",33975,9.32764402473864,615.5,411.666666666667,2001
"TCGA-B0-5696","Primary Tumor",113206,11.0161262666175,97.5,118.333333333333,1066
"TCGA-B0-5696","Primary Tumor",113206,11.0161262666175,615.5,411.666666666667,2001
"TCGA-B0-5697","Primary Tumor",96668,10.4958410196491,3620,2248.66666666667,12300
"TCGA-B0-5697","Primary Tumor",96668,10.4958410196491,28,30.3333333333333,288
"TCGA-B0-5697","Solid Tissue Normal",26647,9.26627434761809,3620,2248.66666666667,12300
"TCGA-B0-5697","Solid Tissue Normal",26647,9.26627434761809,28,30.3333333333333,288
"TCGA-B0-5698","Primary Tumor",83209,10.4617694237746,1064,1211.66666666667,9742
"TCGA-B0-5699","Solid Tissue Normal",27370,9.25019396384246,25,24.3333333333333,542
"TCGA-B0-5699","Solid Tissue Normal",27370,9.25019396384246,351,506.333333333333,5055
"TCGA-B0-5699","Primary Tumor",83962,10.3904741851226,25,24.3333333333333,542
"TCGA-B0-5699","Primary Tumor",83962,10.3904741851226,351,506.333333333333,5055
"TCGA-B0-5700","Primary Tumor",44735,10.2068760281259,239.5,310.666666666667,957
"TCGA-B0-5701","Solid Tissue Normal",31114,9.00112556222106,118,155.666666666667,2145
"TCGA-B0-5701","Solid Tissue Normal",31114,9.00112556222106,491.5,550.333333333333,3213
"TCGA-B0-5701","Primary Tumor",20814,9.10571540772641,118,155.666666666667,2145
"TCGA-B0-5701","Primary Tumor",20814,9.10571540772641,491.5,550.333333333333,3213
"TCGA-B0-5702","Primary Tumor",53453,11.5087237498359,58,225.666666666667,100
"TCGA-B0-5703","Primary Tumor",45094,10.0289054083708,802,911.333333333333,4349
"TCGA-B0-5703","Primary Tumor",45094,10.0289054083708,89,106.333333333333,635
"TCGA-B0-5703","Solid Tissue Normal",28489,9.12630773330355,802,911.333333333333,4349
"TCGA-B0-5703","Solid Tissue Normal",28489,9.12630773330355,89,106.333333333333,635
"TCGA-B0-5705","Primary Tumor",84058,10.3179346005661,1678.5,1069.66666666667,6665
"TCGA-B0-5705","Primary Tumor",84058,10.3179346005661,92,111,1184
"TCGA-B0-5705","Solid Tissue Normal",28296,8.86418152788113,1678.5,1069.66666666667,6665
"TCGA-B0-5705","Solid Tissue Normal",28296,8.86418152788113,92,111,1184
"TCGA-B0-5706","Solid Tissue Normal",24931,8.92110737277162,79.5,53.3333333333333,250
"TCGA-B0-5706","Solid Tissue Normal",24931,8.92110737277162,1571,700.333333333333,3296
"TCGA-B0-5706","Primary Tumor",14850,9.57187255789576,79.5,53.3333333333333,250
"TCGA-B0-5706","Primary Tumor",14850,9.57187255789576,1571,700.333333333333,3296
"TCGA-B0-5707","Primary Tumor",90601,10.9502369130789,161.5,183,1226
"TCGA-B0-5709","Solid Tissue Normal",41627,9.30060589417931,109.5,140.666666666667,1572
"TCGA-B0-5709","Solid Tissue Normal",41627,9.30060589417931,3066,2295,17996
"TCGA-B0-5709","Primary Tumor",56947,9.74048315501794,109.5,140.666666666667,1572
"TCGA-B0-5709","Primary Tumor",56947,9.74048315501794,3066,2295,17996
"TCGA-B0-5710","Primary Tumor",28919,9.03915723763609,547.5,661.666666666667,4371
"TCGA-B0-5711","Primary Tumor",58504,9.98726506000371,794,866.333333333333,6682
"TCGA-B0-5711","Primary Tumor",58504,9.98726506000371,108.5,94.3333333333333,1118
"TCGA-B0-5711","Solid Tissue Normal",40433,9.09960743961774,794,866.333333333333,6682
"TCGA-B0-5711","Solid Tissue Normal",40433,9.09960743961774,108.5,94.3333333333333,1118
"TCGA-B0-5712","Solid Tissue Normal",29271,8.8643861267557,218,628.333333333333,2745
"TCGA-B0-5712","Solid Tissue Normal",29271,8.8643861267557,892,539.666666666667,2070
"TCGA-B0-5712","Primary Tumor",62300,10.1340342155748,218,628.333333333333,2745
"TCGA-B0-5712","Primary Tumor",62300,10.1340342155748,892,539.666666666667,2070
"TCGA-B0-5713","Primary Tumor",65842,10.0756542660198,748.5,484.333333333333,4544
"TCGA-B0-5812","Primary Tumor",40504,9.30354141388654,709,876.666666666667,6354
"TCGA-B2-3923","Primary Tumor",13462,7.87894754113129,24.5,28,2019
"TCGA-B2-3923","Primary Tumor",13462,7.87894754113129,48.5,59.6666666666667,1228
"TCGA-B2-3923","Primary Tumor",13462,7.87894754113129,12,20.6666666666667,1045
"TCGA-B2-3923","Primary Tumor",11179,7.93643496857025,24.5,28,2019
"TCGA-B2-3923","Primary Tumor",11179,7.93643496857025,48.5,59.6666666666667,1228
"TCGA-B2-3923","Primary Tumor",11179,7.93643496857025,12,20.6666666666667,1045
"TCGA-B2-3923","Primary Tumor",2721,6.06507701180476,24.5,28,2019
"TCGA-B2-3923","Primary Tumor",2721,6.06507701180476,48.5,59.6666666666667,1228
"TCGA-B2-3923","Primary Tumor",2721,6.06507701180476,12,20.6666666666667,1045
"TCGA-B2-3924","Primary Tumor",26666,8.98405779792951,5455,2798.66666666667,12865
"TCGA-B2-3924","Primary Tumor",26666,8.98405779792951,825.5,369.333333333333,6410
"TCGA-B2-3924","Primary Tumor",26666,8.98405779792951,1343.5,567,7204
"TCGA-B2-3924","Primary Tumor",8369,7.18198412233719,5455,2798.66666666667,12865
"TCGA-B2-3924","Primary Tumor",8369,7.18198412233719,825.5,369.333333333333,6410
"TCGA-B2-3924","Primary Tumor",8369,7.18198412233719,1343.5,567,7204
"TCGA-B2-3924","Primary Tumor",12119,8.60668372384064,5455,2798.66666666667,12865
"TCGA-B2-3924","Primary Tumor",12119,8.60668372384064,825.5,369.333333333333,6410
"TCGA-B2-3924","Primary Tumor",12119,8.60668372384064,1343.5,567,7204
"TCGA-B2-4098","Primary Tumor",26342,9.34076548992421,165,253,2472
"TCGA-B2-4099","Primary Tumor",25313,8.94341944905679,387.5,521,4686
"TCGA-B2-4101","Primary Tumor",29623,8.86097509859591,1226,1143,7910
"TCGA-B2-4102","Primary Tumor",47638,9.42746167251828,369.5,713,9274
"TCGA-B2-5633","Primary Tumor",26131,9.12198225598003,592.5,583.333333333333,5371
"TCGA-B2-5633","Primary Tumor",26131,9.12198225598003,424.5,369.333333333333,14778
"TCGA-B2-5633","Primary Tumor",26131,9.12198225598003,228,253,5998
"TCGA-B2-5633","Primary Tumor",31765,8.88963890583251,592.5,583.333333333333,5371
"TCGA-B2-5633","Primary Tumor",31765,8.88963890583251,424.5,369.333333333333,14778
"TCGA-B2-5633","Primary Tumor",31765,8.88963890583251,228,253,5998
"TCGA-B2-5633","Primary Tumor",6600,6.77288404403272,592.5,583.333333333333,5371
"TCGA-B2-5633","Primary Tumor",6600,6.77288404403272,424.5,369.333333333333,14778
"TCGA-B2-5633","Primary Tumor",6600,6.77288404403272,228,253,5998
"TCGA-B2-5635","Primary Tumor",10587,7.44441889524124,806.5,435.333333333333,9772
"TCGA-B2-5635","Primary Tumor",10587,7.44441889524124,1128,505.666666666667,16029
"TCGA-B2-5635","Primary Tumor",10587,7.44441889524124,2174,1262.66666666667,7316
"TCGA-B2-5635","Primary Tumor",41189,9.42908254067234,806.5,435.333333333333,9772
"TCGA-B2-5635","Primary Tumor",41189,9.42908254067234,1128,505.666666666667,16029
"TCGA-B2-5635","Primary Tumor",41189,9.42908254067234,2174,1262.66666666667,7316
"TCGA-B2-5635","Primary Tumor",44252,9.61063230386451,806.5,435.333333333333,9772
"TCGA-B2-5635","Primary Tumor",44252,9.61063230386451,1128,505.666666666667,16029
"TCGA-B2-5635","Primary Tumor",44252,9.61063230386451,2174,1262.66666666667,7316
"TCGA-B2-5636","Solid Tissue Normal",31773,9.01815496585839,130.5,260.666666666667,2863
"TCGA-B2-5636","Solid Tissue Normal",31773,9.01815496585839,123,141.333333333333,2739
"TCGA-B2-5636","Primary Tumor",49146,9.76632528464892,130.5,260.666666666667,2863
"TCGA-B2-5636","Primary Tumor",49146,9.76632528464892,123,141.333333333333,2739
"TCGA-B2-5639","Primary Tumor",36263,10.1065891955846,196,426.333333333333,3252
"TCGA-B2-5641","Solid Tissue Normal",19853,8.55854078374433,16.5,23,268
"TCGA-B2-5641","Solid Tissue Normal",19853,8.55854078374433,3855.5,2192.66666666667,11409
"TCGA-B2-5641","Primary Tumor",21007,8.61047257065698,16.5,23,268
"TCGA-B2-5641","Primary Tumor",21007,8.61047257065698,3855.5,2192.66666666667,11409
"TCGA-B2-A4SR","Primary Tumor",46969,9.57563074233948,665.5,636.666666666667,4829
"TCGA-B4-5377","Primary Tumor",55723,9.52391660124659,1906.5,1043.33333333333,10051
"TCGA-B4-5378","Primary Tumor",56264,9.62424432377631,323,228,2351
"TCGA-B4-5832","Primary Tumor",8729,8.18338290244405,336.5,286,8050
"TCGA-B4-5834","Primary Tumor",65005,9.94895423873673,384,525,3410
"TCGA-B4-5835","Primary Tumor",38681,9.24792381148852,517.5,629.666666666667,2886
"TCGA-B4-5836","Primary Tumor",63128,10.0431595479076,644.5,604.666666666667,6184
"TCGA-B4-5838","Primary Tumor",28341,9.26231490429325,541.5,327.666666666667,2863
"TCGA-B4-5843","Primary Tumor",33797,9.38574917928718,137.5,129,1940
"TCGA-B4-5844","Primary Tumor",204170,11.9564926177837,174,235.333333333333,2740
"TCGA-B8-4143","Primary Tumor",22595,8.56078920111541,3268.5,1456.66666666667,6247
"TCGA-B8-4146","Primary Tumor",24636,9.13298892477749,1133.5,673.666666666667,13678
"TCGA-B8-4148","Primary Tumor",21909,8.31884553051731,4823,2163,11358
"TCGA-B8-4151","Primary Tumor",47060,10.1169709789866,181.5,166.666666666667,1594
"TCGA-B8-4153","Primary Tumor",38358,9.8298363540671,352.5,275.333333333333,1578
"TCGA-B8-4154","Primary Tumor",33742,9.2923819404345,1197.5,784,5019
"TCGA-B8-4619","Solid Tissue Normal",19934,9.21866656536977,251.5,227.333333333333,1381
"TCGA-B8-4619","Solid Tissue Normal",19934,9.21866656536977,91.5,95,1008
"TCGA-B8-4619","Primary Tumor",73156,10.5775512075596,251.5,227.333333333333,1381
"TCGA-B8-4619","Primary Tumor",73156,10.5775512075596,91.5,95,1008
"TCGA-B8-4620","Primary Tumor",16221,8.1373540042697,205.5,340.666666666667,4979
"TCGA-B8-4620","Primary Tumor",16221,8.1373540042697,274,485.333333333333,3026
"TCGA-B8-4620","Solid Tissue Normal",23668,9.28599109489419,205.5,340.666666666667,4979
"TCGA-B8-4620","Solid Tissue Normal",23668,9.28599109489419,274,485.333333333333,3026
"TCGA-B8-4621","Primary Tumor",61802,9.932558780421,493,322,5108
"TCGA-B8-4622","Primary Tumor",34235,9.27182432455729,403.5,586.666666666667,6460
"TCGA-B8-4622","Primary Tumor",34235,9.27182432455729,402,463.666666666667,4031
"TCGA-B8-4622","Solid Tissue Normal",22464,9.13315721091591,403.5,586.666666666667,6460
"TCGA-B8-4622","Solid Tissue Normal",22464,9.13315721091591,402,463.666666666667,4031
