id	filename	md5	size	state
216378aa-8619-43fb-8a23-7db2fd71b441	216378aa-8619-43fb-8a23-7db2fd71b441/cc3ac2f0-9d26-407d-a8ff-d78170062983.rna_seq.augmented_star_gene_counts.tsv	dcf1110f2361a7876b644a57e1248d88	4256557	validated
236805b9-ea89-43b4-ba51-c09276778e90	236805b9-ea89-43b4-ba51-c09276778e90/0bceb3fb-af69-4427-8ce1-767da4b31c37.rna_seq.augmented_star_gene_counts.tsv	96abd8c1bdc92d41c491fd423a7dee45	4237836	validated
23ac8b84-f000-45ea-ad35-a46323d3670a	23ac8b84-f000-45ea-ad35-a46323d3670a/df6189e5-bd61-4be2-9d31-efef56cb4739.rna_seq.augmented_star_gene_counts.tsv	434e86b5aede1baa14eee57c2cce013b	4253247	validated
2455f280-a23c-48ec-b4c1-698b56f72a45	2455f280-a23c-48ec-b4c1-698b56f72a45/5383a729-554e-4d3e-ba62-449f45b7567d.rna_seq.augmented_star_gene_counts.tsv	426dd8cce7ebdbdade968f7d66809416	4247651	validated
25294e7a-1f15-411c-a2fd-93097e387db2	25294e7a-1f15-411c-a2fd-93097e387db2/6f72a3df-b4db-4f04-aa1f-644dca35d3ab.rna_seq.augmented_star_gene_counts.tsv	6330ef4af2530746e2e69a037bbd43a8	4244371	validated
268eed55-913e-470b-8940-68daae0b21aa	268eed55-913e-470b-8940-68daae0b21aa/42b32308-71f1-4f21-935f-7e4e5751e332.rna_seq.augmented_star_gene_counts.tsv	f1a98648086b46da1a5eff1edb8e7b1b	4249043	validated
2700aca8-b120-4655-87ab-a9f8f7f633db	2700aca8-b120-4655-87ab-a9f8f7f633db/8c92ecf0-5d81-48c3-ad9f-9adf51860962.rna_seq.augmented_star_gene_counts.tsv	a751c4021464acac5ce2901d7af8b6ac	4232011	validated
280141da-fd54-4901-bc15-5d106c56fb23	280141da-fd54-4901-bc15-5d106c56fb23/aad82145-5742-4ef6-9de3-2c57e84642fc.rna_seq.augmented_star_gene_counts.tsv	8c203f5e33166c402d485123170926c7	4220810	validated
2a898b49-54b6-4cb6-8af4-fb69d0818562	2a898b49-54b6-4cb6-8af4-fb69d0818562/69303772-638d-4171-84d2-cfa535256976.rna_seq.augmented_star_gene_counts.tsv	91af93fd97fce14f3beb5dd240dfd3bc	4229676	validated
2cd221ee-4d29-4f40-ab4c-780cc9045c5a	2cd221ee-4d29-4f40-ab4c-780cc9045c5a/6a182962-93fc-482f-aa53-a14d7574763a.rna_seq.augmented_star_gene_counts.tsv	f705334f68fbd1b8aa7ae1e82c3c6906	4241469	validated
2ce2b916-b768-424c-a57b-96ab4a77276e	2ce2b916-b768-424c-a57b-96ab4a77276e/b85209a5-128a-4aff-83d4-1ab336d82b95.rna_seq.augmented_star_gene_counts.tsv	c5a340b434978de848bd82826591f5ef	4253369	validated
2d148c3a-7bbd-414f-872e-dd916d0e3ccf	2d148c3a-7bbd-414f-872e-dd916d0e3ccf/bd1f12ab-ee49-4e7e-aad4-14924c49d306.rna_seq.augmented_star_gene_counts.tsv	107ac481b891cc7f897a9b282a72543e	4254315	validated
2d75b6a1-0f93-4c6a-9554-73a214969c6b	2d75b6a1-0f93-4c6a-9554-73a214969c6b/1cbbe329-a471-425e-b14d-e9043fce6926.rna_seq.augmented_star_gene_counts.tsv	b5afc3fe576b86f97653701118128447	4261873	validated
2e6baa15-85d7-43b0-8a89-a0dc169ae16a	2e6baa15-85d7-43b0-8a89-a0dc169ae16a/c62cda08-6134-47c6-8796-9da0788d9717.rna_seq.augmented_star_gene_counts.tsv	f6fdd6a7af35613392829a945a4af1a2	4259705	validated
2e753306-2df6-4666-b1ce-06992d109d02	2e753306-2df6-4666-b1ce-06992d109d02/3a6cc4be-eff8-4725-a416-46ed35316192.rna_seq.augmented_star_gene_counts.tsv	00f59ad3e2697e8fc4206c705829c06a	4246227	validated
2faa9332-e577-4884-94e4-b895827db8b6	2faa9332-e577-4884-94e4-b895827db8b6/8b5be676-9118-4038-9d54-6b80b14e43dc.rna_seq.augmented_star_gene_counts.tsv	f7127c72f9c82b7b0d1275f7f692daad	4249339	validated
307261f2-f88f-4658-b6d1-98ef946148e2	307261f2-f88f-4658-b6d1-98ef946148e2/75d91076-9d8a-415e-9ee6-00b877e55874.rna_seq.augmented_star_gene_counts.tsv	fe75dd0900e8da4580e13c57eda6b9a3	4239847	validated
3293a2fa-d57c-448e-a336-a92def5dd92a	3293a2fa-d57c-448e-a336-a92def5dd92a/acda1855-14ba-4e05-89f7-50f7823f38b3.rna_seq.augmented_star_gene_counts.tsv	104124844ab5027c91e5523c9a277e7d	4246745	validated
3448aa6c-0de2-4d47-9bac-19507aee7492	3448aa6c-0de2-4d47-9bac-19507aee7492/4da20b00-8ed6-41ed-88d9-9969d15761c7.rna_seq.augmented_star_gene_counts.tsv	ad351b198e1a81ed4956b78b99531179	4260041	validated
3690d431-165d-40bb-af61-cfda445b3be8	3690d431-165d-40bb-af61-cfda445b3be8/0e8857f9-6f8b-46c5-a019-9c69bdc50525.rna_seq.augmented_star_gene_counts.tsv	416f2d872285efa99d76277d2785ee92	4256760	validated
385ddd6f-c126-4c4f-acde-1ef2d74d3639	385ddd6f-c126-4c4f-acde-1ef2d74d3639/616b6b60-8c4a-4d85-9a24-f47df6ad497e.rna_seq.augmented_star_gene_counts.tsv	7a9d08cffc0b7d4fe898b4ec19539137	4239597	validated
3aad7b0b-9f82-41d0-b3e5-5614afcac6a8	3aad7b0b-9f82-41d0-b3e5-5614afcac6a8/7aac48b4-dbb0-49a5-a3e0-04916a9270b8.rna_seq.augmented_star_gene_counts.tsv	218ff2abc8bbff4aa49b8153848e62ad	4250299	validated
3ce988e2-61c5-4f53-b9c8-cfc280649c1f	3ce988e2-61c5-4f53-b9c8-cfc280649c1f/8d2f240f-43c3-4e0d-a6cc-79f6b174dace.rna_seq.augmented_star_gene_counts.tsv	baeed408238645d8c71ef319050fd06d	4246409	validated
3e8cff80-ed17-479c-8327-ca8e71ee7482	3e8cff80-ed17-479c-8327-ca8e71ee7482/0c814cd9-5b2c-4764-9e6a-6ad0403fcd7d.rna_seq.augmented_star_gene_counts.tsv	2fbb6954c6dc133c3f618b3a1fae68ba	4249009	validated
406cb497-badd-4bbe-be62-e1dac7b49180	406cb497-badd-4bbe-be62-e1dac7b49180/49563aad-aeb3-4a9b-8849-a60c119cbaa4.rna_seq.augmented_star_gene_counts.tsv	396d90c1fcaa36efc71992fd5f6532de	4238311	validated
4081fb70-afcd-4be3-a071-6df014f4fa52	4081fb70-afcd-4be3-a071-6df014f4fa52/0d71189d-6801-4d6b-b306-22efcaa2564a.rna_seq.augmented_star_gene_counts.tsv	8349d55f0989a5527b6ce7c6ddaaad48	4261154	validated
40d222ea-3a59-45b9-91a2-0566b239c89e	40d222ea-3a59-45b9-91a2-0566b239c89e/ea030b7d-26eb-4f0e-b7b9-c6b165061118.rna_seq.augmented_star_gene_counts.tsv	1b98de2e2db987d0145ec784d09faeac	4236987	validated
41e79241-b5a4-4541-848b-e20e693e8ee3	41e79241-b5a4-4541-848b-e20e693e8ee3/22c2b380-799e-4fad-ae38-46a916c592d5.rna_seq.augmented_star_gene_counts.tsv	5667e8edecdc6efc588e8ef4fc97e41f	4239996	validated
435f3fbf-5c8f-4800-bff4-3b4d5f9daf2e	435f3fbf-5c8f-4800-bff4-3b4d5f9daf2e/8563d0ce-646e-4992-897d-5634f023ecba.rna_seq.augmented_star_gene_counts.tsv	e49166dd6b3a8806d385152b385f267b	4245714	validated
452e9e11-5545-4e7a-abfb-2486e70206bd	452e9e11-5545-4e7a-abfb-2486e70206bd/f9203ebe-d6c3-423b-ad65-28db38612f89.rna_seq.augmented_star_gene_counts.tsv	cf9dd4e969dd0b04161b41a1be7bdd1f	4248394	validated
45584684-6082-422f-abe5-ef918f8ee77a	45584684-6082-422f-abe5-ef918f8ee77a/44beea06-28a7-490a-b6bb-4e023230e51c.rna_seq.augmented_star_gene_counts.tsv	0e49970857c401cd32d811c27b8bff70	4252972	validated
4662f2d3-edd6-4260-a4ad-04c46ca54443	4662f2d3-edd6-4260-a4ad-04c46ca54443/960df455-dab8-4c59-9a99-579cdabe4d19.rna_seq.augmented_star_gene_counts.tsv	1c8cc10703d59c360f3a02a99f32036e	4237433	validated
488399aa-ef3c-42d7-817f-9db11b9902dd	488399aa-ef3c-42d7-817f-9db11b9902dd/a8e0466b-d106-44b7-b846-c4fb666715f5.rna_seq.augmented_star_gene_counts.tsv	f554265cbe49c50e15d0a031a9b64bec	4245845	validated
48847088-1303-4b23-8902-c0ca4ea5ae80	48847088-1303-4b23-8902-c0ca4ea5ae80/ff93cbad-7bdf-4e5d-81c7-95aacaa3bee9.rna_seq.augmented_star_gene_counts.tsv	e5f59d3cfc77db2320210c244d629a01	4245425	validated
4bb6eb79-4256-4b19-b158-883da969a582	4bb6eb79-4256-4b19-b158-883da969a582/90950125-1b6b-499d-97e2-5d6b78b3e6fe.rna_seq.augmented_star_gene_counts.tsv	ca15f07112ba0bc6a04aca3698f161a2	4238048	validated
4c8d0d1a-dbd3-4124-8458-dfb61f61f11c	4c8d0d1a-dbd3-4124-8458-dfb61f61f11c/e17707f9-a0db-473f-9dc6-608b62e74689.rna_seq.augmented_star_gene_counts.tsv	d66e7d4921a6a4c077328fb9372aed7b	4249703	validated
4c9005a5-2cca-4cc3-9a6d-09eb76d780ab	4c9005a5-2cca-4cc3-9a6d-09eb76d780ab/fb9c23f2-8694-41ca-a126-a5a131abeac1.rna_seq.augmented_star_gene_counts.tsv	22267d02f261cb4a58fd249ed147000d	4247208	validated
4cac7145-605b-43d2-a1e3-309971cbe173	4cac7145-605b-43d2-a1e3-309971cbe173/94e93460-c9fc-48f9-a2de-3722231f54b6.rna_seq.augmented_star_gene_counts.tsv	6a6a702b5f75a8c6eb8e5b768b30042e	4244520	validated
519b92e0-0dbc-471c-988f-48ce9dc95be3	519b92e0-0dbc-471c-988f-48ce9dc95be3/ad44b37b-0bd2-4289-b03f-d52858da2d0f.rna_seq.augmented_star_gene_counts.tsv	4ac78d0e8842885f146a5301d5265372	4246840	validated
537ec810-35bc-47d8-8242-72ef91cd63e0	537ec810-35bc-47d8-8242-72ef91cd63e0/3ee530ee-274d-44de-9793-a75433ddf938.rna_seq.augmented_star_gene_counts.tsv	6d261f8386fd19ceb29f6c4f8a0b9b04	4242192	validated
542856ab-164d-4edd-833a-925da96d1eeb	542856ab-164d-4edd-833a-925da96d1eeb/9c0696ab-2bd6-4372-8b10-8222816de48e.rna_seq.augmented_star_gene_counts.tsv	5d8a756c6b15896901ca4cc63b1c3d29	4255467	validated
54600389-6de5-44ce-ada1-8a8508b50980	54600389-6de5-44ce-ada1-8a8508b50980/65ba302c-51a9-4493-8d28-e7bc076bca54.rna_seq.augmented_star_gene_counts.tsv	368b9e09d3826de28b4c7e26eb1bb152	4232307	validated
54a6b5bc-f788-4bea-b92c-e4dc9c71d99e	54a6b5bc-f788-4bea-b92c-e4dc9c71d99e/b58811d7-8ee0-4b65-a892-17319cc9ecaf.rna_seq.augmented_star_gene_counts.tsv	9b183dfacccf4aeb11e3b9ad43e2ecb7	4239697	validated
56209bc1-f94b-4aa4-a9dd-757003f36fd2	56209bc1-f94b-4aa4-a9dd-757003f36fd2/2ae456c7-57fa-4146-9b29-2d4129f0cf7c.rna_seq.augmented_star_gene_counts.tsv	52a0419513d42b3c601d7054d8663121	4247625	validated
56be281f-e85c-4dcb-9d75-cd9ae3430bbe	56be281f-e85c-4dcb-9d75-cd9ae3430bbe/92e7a9c0-ea88-419e-9afa-e7db5c8967b5.rna_seq.augmented_star_gene_counts.tsv	8ae1976ee5dfa4ecac3bbefa41ef8f32	4243549	validated
5711aa8f-5cd6-41d0-b469-40f049556693	5711aa8f-5cd6-41d0-b469-40f049556693/c4eb8167-4c62-4a41-b9a7-f3259f945d9d.rna_seq.augmented_star_gene_counts.tsv	3aea1b75e9678d0957bca0273f96517c	4244743	validated
587b3262-55f8-4611-8431-0c02a5df652d	587b3262-55f8-4611-8431-0c02a5df652d/5042d093-d8af-492a-8c40-5aaea17d66e6.rna_seq.augmented_star_gene_counts.tsv	eee52745eaef73da0b81b1525341fcb1	4240472	validated
588a95c5-286a-417f-aa76-b4d8b5c055ef	588a95c5-286a-417f-aa76-b4d8b5c055ef/c4ffc907-8632-494f-8030-0dcc74af3d9c.rna_seq.augmented_star_gene_counts.tsv	33a15e18e17e8b08ae77eccf7906ecd6	4252935	validated
5997bdf5-2741-42c5-a01c-807864504c55	5997bdf5-2741-42c5-a01c-807864504c55/675732d7-23c5-436b-b21a-104081feb1be.rna_seq.augmented_star_gene_counts.tsv	692f305d6bc1cd65cc680ece0036a0e3	4253111	validated
5c0579f7-6184-4afa-805c-7aeec4a4c5d2	5c0579f7-6184-4afa-805c-7aeec4a4c5d2/7c9a2493-5667-48ec-8998-81e13722b4ab.rna_seq.augmented_star_gene_counts.tsv	43eac32229024e930858844f116decf2	4225986	validated
5c33730b-be75-452a-ad2f-02eb726d4eae	5c33730b-be75-452a-ad2f-02eb726d4eae/ba3f32ca-85e0-467a-a733-99ea832ff1c3.rna_seq.augmented_star_gene_counts.tsv	bb47fc8cdd198772f8c24dff6a605a22	4238469	validated
61647238-a8c4-4156-af15-c32947983cfd	61647238-a8c4-4156-af15-c32947983cfd/4c6cb929-293d-452e-b7f8-d535b48cf073.rna_seq.augmented_star_gene_counts.tsv	100a0779f967c798a1af4690d790517e	4235393	validated
62a4b965-7aaa-4bd4-b469-57a713b2e9fd	62a4b965-7aaa-4bd4-b469-57a713b2e9fd/064d1578-9fb7-439c-9644-d4cb6389ec9d.rna_seq.augmented_star_gene_counts.tsv	613f2feadffe04aecd532ec2c1b9d1d1	4252172	validated
62c0cac5-05eb-46ea-b165-a2e9e342a259	62c0cac5-05eb-46ea-b165-a2e9e342a259/d702ead2-f1df-43e1-b1a4-c506902b14df.rna_seq.augmented_star_gene_counts.tsv	b8961e0d9b259472a0ce5463d3ae47c1	4257631	validated
64657d41-17ad-4692-8a13-0cf55c55f11d	64657d41-17ad-4692-8a13-0cf55c55f11d/6f73500d-4b23-4f14-911b-fbc69bd38f4b.rna_seq.augmented_star_gene_counts.tsv	87ba1e6a5ddf9897ae488f3b52b12d7d	4237684	validated
664d7ba8-9b87-4f17-b98d-8e07dea3c488	664d7ba8-9b87-4f17-b98d-8e07dea3c488/cb024f71-c708-498b-9196-2fe57acf3771.rna_seq.augmented_star_gene_counts.tsv	db3599e6eb1262ea86082721b1cf540b	4241996	validated
67317cce-4a8c-4313-bb26-4ef7759071b9	67317cce-4a8c-4313-bb26-4ef7759071b9/3b509602-c9b3-4dba-86a4-13e2a3857bb4.rna_seq.augmented_star_gene_counts.tsv	505f06d7345d85995044e4630116ccb5	4249865	validated
67d73608-5dfb-41c1-85d3-52f1eba7daa2	67d73608-5dfb-41c1-85d3-52f1eba7daa2/c33e4a5e-f54e-48e0-bcbf-4e019e63a352.rna_seq.augmented_star_gene_counts.tsv	60e003b349f65f3ab2fcfd4ab33520d2	4236158	validated
69aebf68-5357-4269-84fb-ee91a6bd67fd	69aebf68-5357-4269-84fb-ee91a6bd67fd/8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.augmented_star_gene_counts.tsv	02397e97a0406355b8df1cf5acb954f1	4243588	validated
6a40f728-eee2-4777-a8e0-67fd6f9f7927	6a40f728-eee2-4777-a8e0-67fd6f9f7927/c8e8f4e7-7aae-41f7-9d36-5938d2c2fc04.rna_seq.augmented_star_gene_counts.tsv	1030a6f26912e98e40822228c79f54e0	4241371	validated
6ce774a5-2636-4a01-ab6e-737f89a4bd4f	6ce774a5-2636-4a01-ab6e-737f89a4bd4f/28f1b708-bd3c-4ae7-935f-3282f75304a7.rna_seq.augmented_star_gene_counts.tsv	85021f12e5c59611ad379dbe4c196f84	4238621	validated
6d488c27-ae90-41d4-8ddb-01a8eb731f0e	6d488c27-ae90-41d4-8ddb-01a8eb731f0e/619785ac-0041-4b26-a887-d8ca021eaab1.rna_seq.augmented_star_gene_counts.tsv	f18cb7bd326fa46ee0ce11e5ee195a48	4253847	validated
6e112ec6-1791-4764-8a62-7ad4dfea2d3b	6e112ec6-1791-4764-8a62-7ad4dfea2d3b/216e4f8a-be1a-41d6-b413-fa4645423caa.rna_seq.augmented_star_gene_counts.tsv	ab766d646b3d2dff3a44caed1e0a3999	4254264	validated
7002e8cb-0d64-4d4b-a483-bf6dec3c2abb	7002e8cb-0d64-4d4b-a483-bf6dec3c2abb/08a14e13-810a-4862-9de9-16b4fea25625.rna_seq.augmented_star_gene_counts.tsv	9912d7b26bda8c34b71fbb4e7efe9bbd	4229577	validated
70ea9273-29f3-425a-ba66-5b75db62c9b7	70ea9273-29f3-425a-ba66-5b75db62c9b7/8f6c4058-6bdd-4f85-94ed-874966ffec55.rna_seq.augmented_star_gene_counts.tsv	bfd0d9a6d3be189dc7dc7a044ff5b7f4	4244086	validated
71ea0cc0-d979-4efd-a670-1e8e8a329aca	71ea0cc0-d979-4efd-a670-1e8e8a329aca/0394cdb2-85e8-4cea-b572-4cb4ed779774.rna_seq.augmented_star_gene_counts.tsv	d443efb846b5ff9e8c5543b03b34a9ab	4261808	validated
73edea85-f978-4c99-b9c3-fda3ffc6a065	73edea85-f978-4c99-b9c3-fda3ffc6a065/f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f.rna_seq.augmented_star_gene_counts.tsv	d0b44db8b3ceea8f9f5b9634a670fba4	4249680	validated
76267112-851f-4f5b-af40-f3c90af1b2ce	76267112-851f-4f5b-af40-f3c90af1b2ce/bd35c087-9a96-4f86-99f2-1a2a8936471a.rna_seq.augmented_star_gene_counts.tsv	934a1ec2573ee5c5a60a10c5a0446372	4243325	validated
76367cee-b571-49e5-8121-9e69f906c230	76367cee-b571-49e5-8121-9e69f906c230/370e6381-c31a-475b-b2c7-2c5de9e2c8ec.rna_seq.augmented_star_gene_counts.tsv	b1b4376814fb72021f3f9d939976742f	4243147	validated
76bcf698-d2da-42de-b33c-c5deb721c643	76bcf698-d2da-42de-b33c-c5deb721c643/1a2bc49d-edc6-4b84-88f0-73b6ed250d1b.rna_seq.augmented_star_gene_counts.tsv	ce44205e8457d0a0303352a0b74b49ab	4233132	validated
773071d4-438a-4da7-b833-d2d172c4c4e2	773071d4-438a-4da7-b833-d2d172c4c4e2/358a0311-c6aa-456d-a52b-6b6b08b0a863.rna_seq.augmented_star_gene_counts.tsv	8fd28d178841468e8ff7473d1521e1af	4246902	validated
